"Step","stairs_pose_net_effb1 - epoch/test_loss","stairs_pose_net_effb1 - epoch/test_loss__MIN","stairs_pose_net_effb1 - epoch/test_loss__MAX","pumpkin_pose_net_effb1 - epoch/test_loss","pumpkin_pose_net_effb1 - epoch/test_loss__MIN","pumpkin_pose_net_effb1 - epoch/test_loss__MAX","office_pose_net_effb1 - epoch/test_loss","office_pose_net_effb1 - epoch/test_loss__MIN","office_pose_net_effb1 - epoch/test_loss__MAX","heads_pose_net_effb1 - epoch/test_loss","heads_pose_net_effb1 - epoch/test_loss__MIN","heads_pose_net_effb1 - epoch/test_loss__MAX","fire_pose_net_effb1 - epoch/test_loss","fire_pose_net_effb1 - epoch/test_loss__MIN","fire_pose_net_effb1 - epoch/test_loss__MAX","chess_pose_net_effb1 - epoch/test_loss","chess_pose_net_effb1 - epoch/test_loss__MIN","chess_pose_net_effb1 - epoch/test_loss__MAX"
"18","6.826375097036362","6.826375097036362","6.826375097036362","10.77295558154583","10.77295558154583","10.77295558154583","25.741852536797523","25.741852536797523","25.741852536797523","6.846755683422089","6.846755683422089","6.846755683422089","17.86056098341942","17.86056098341942","17.86056098341942","8.828292034566402","8.828292034566402","8.828292034566402"
"19","6.791311994194984","6.791311994194984","6.791311994194984","10.633450962603092","10.633450962603092","10.633450962603092","25.427218720316887","25.427218720316887","25.427218720316887","6.823525279760361","6.823525279760361","6.823525279760361","17.696112878620625","17.696112878620625","17.696112878620625","8.76888544112444","8.76888544112444","8.76888544112444"
"20","6.7388292253017426","6.7388292253017426","6.7388292253017426","10.489232838153839","10.489232838153839","10.489232838153839","25.16774122416973","25.16774122416973","25.16774122416973","6.788227826356888","6.788227826356888","6.788227826356888","17.5047769472003","17.5047769472003","17.5047769472003","8.70917808264494","8.70917808264494","8.70917808264494"
"21","6.68759848177433","6.68759848177433","6.68759848177433","10.36439622938633","10.36439622938633","10.36439622938633","24.823632955551147","24.823632955551147","24.823632955551147","6.765423148870468","6.765423148870468","6.765423148870468","17.31834262982011","17.31834262982011","17.31834262982011","8.65960393846035","8.65960393846035","8.65960393846035"
"22","6.64030821621418","6.64030821621418","6.64030821621418","10.196569412946701","10.196569412946701","10.196569412946701","24.50913818180561","24.50913818180561","24.50913818180561","6.7292472422122955","6.7292472422122955","6.7292472422122955","17.14008667320013","17.14008667320013","17.14008667320013","8.599804483354092","8.599804483354092","8.599804483354092"
"23","6.613240331411362","6.613240331411362","6.613240331411362","10.077624693512917","10.077624693512917","10.077624693512917","24.139911979436874","24.139911979436874","24.139911979436874","6.708781749010086","6.708781749010086","6.708781749010086","16.942240856587887","16.942240856587887","16.942240856587887","8.540658727288246","8.540658727288246","8.540658727288246"
"24","6.552339032292366","6.552339032292366","6.552339032292366","9.922618508338928","9.922618508338928","9.922618508338928","23.786591812968254","23.786591812968254","23.786591812968254","6.679364740848541","6.679364740848541","6.679364740848541","16.728868823498487","16.728868823498487","16.728868823498487","8.48025667667389","8.48025667667389","8.48025667667389"
"25","6.50268366932869","6.50268366932869","6.50268366932869","9.785658799111843","9.785658799111843","9.785658799111843","23.34702529013157","23.34702529013157","23.34702529013157","6.653434693813324","6.653434693813324","6.653434693813324","16.56283786147833","16.56283786147833","16.56283786147833","8.42754939943552","8.42754939943552","8.42754939943552"
"26","6.474479928612709","6.474479928612709","6.474479928612709","9.638481616973877","9.638481616973877","9.638481616973877","22.939376324415207","22.939376324415207","22.939376324415207","6.637503266334534","6.637503266334534","6.637503266334534","16.394713010638952","16.394713010638952","16.394713010638952","8.373025573790073","8.373025573790073","8.373025573790073"
"27","6.420546233654022","6.420546233654022","6.420546233654022","9.494541428983212","9.494541428983212","9.494541428983212","22.496112316846848","22.496112316846848","22.496112316846848","6.617930203676224","6.617930203676224","6.617930203676224","16.18861337006092","16.18861337006092","16.18861337006092","8.30916939675808","8.30916939675808","8.30916939675808"
"28","6.383866786956787","6.383866786956787","6.383866786956787","9.363248780369759","9.363248780369759","9.363248780369759","21.96350273489952","21.96350273489952","21.96350273489952","6.590243846178055","6.590243846178055","6.590243846178055","16.019359555095434","16.019359555095434","16.019359555095434","8.260593198239803","8.260593198239803","8.260593198239803"
"29","6.331703826785088","6.331703826785088","6.331703826785088","9.227904565632343","9.227904565632343","9.227904565632343","21.48376351594925","21.48376351594925","21.48376351594925","6.563034415245056","6.563034415245056","6.563034415245056","15.820586644113064","15.820586644113064","15.820586644113064","8.19314818829298","8.19314818829298","8.19314818829298"
"30","6.282540917396545","6.282540917396545","6.282540917396545","9.08655808120966","9.08655808120966","9.08655808120966","20.926817402243614","20.926817402243614","20.926817402243614","6.53864923119545","6.53864923119545","6.53864923119545","15.60045313090086","15.60045313090086","15.60045313090086","8.130681045353413","8.130681045353413","8.130681045353413"
"31","6.225623473525047","6.225623473525047","6.225623473525047","8.957613706588745","8.957613706588745","8.957613706588745","20.411265939474106","20.411265939474106","20.411265939474106","6.515075147151947","6.515075147151947","6.515075147151947","15.442980237305164","15.442980237305164","15.442980237305164","8.07712908834219","8.07712908834219","8.07712908834219"
"32","6.185825705528259","6.185825705528259","6.185825705528259","8.845568962395191","8.845568962395191","8.845568962395191","19.808945327997208","19.808945327997208","19.808945327997208","6.500372231006622","6.500372231006622","6.500372231006622","15.248777583241463","15.248777583241463","15.248777583241463","8.026478946208954","8.026478946208954","8.026478946208954"
"33","6.136775240302086","6.136775240302086","6.136775240302086","8.688439711928368","8.688439711928368","8.688439711928368","19.202592223882675","19.202592223882675","19.202592223882675","6.478657066822052","6.478657066822052","6.478657066822052","15.066550638526678","15.066550638526678","15.066550638526678","7.970475181937218","7.970475181937218","7.970475181937218"
"34","6.090697914361954","6.090697914361954","6.090697914361954","8.545857578516006","8.545857578516006","8.545857578516006","18.629752665758133","18.629752665758133","18.629752665758133","6.450455069541931","6.450455069541931","6.450455069541931","14.902083668857813","14.902083668857813","14.902083668857813","7.9117671847343445","7.9117671847343445","7.9117671847343445"
"35","6.048222154378891","6.048222154378891","6.048222154378891","8.44406296312809","8.44406296312809","8.44406296312809","18.091779127717018","18.091779127717018","18.091779127717018","6.4229602217674255","6.4229602217674255","6.4229602217674255","14.707034599035978","14.707034599035978","14.707034599035978","7.854712717235088","7.854712717235088","7.854712717235088"
"36","6.009826123714447","6.009826123714447","6.009826123714447","8.32519368827343","8.32519368827343","8.32519368827343","17.56349515914917","17.56349515914917","17.56349515914917","6.396912187337875","6.396912187337875","6.396912187337875","14.554448433220387","14.554448433220387","14.554448433220387","7.802102409303188","7.802102409303188","7.802102409303188"
"37","5.93619666993618","5.93619666993618","5.93619666993618","8.218027770519257","8.218027770519257","8.218027770519257","17.023439541459084","17.023439541459084","17.023439541459084","6.373305857181549","6.373305857181549","6.373305857181549","14.402904964983463","14.402904964983463","14.402904964983463","7.731530323624611","7.731530323624611","7.731530323624611"
"38","5.881946533918381","5.881946533918381","5.881946533918381","8.103770270943642","8.103770270943642","8.103770270943642","16.56372545659542","16.56372545659542","16.56372545659542","6.3484527468681335","6.3484527468681335","6.3484527468681335","14.25705087557435","14.25705087557435","14.25705087557435","7.676442503929138","7.676442503929138","7.676442503929138"
"39","5.844182103872299","5.844182103872299","5.844182103872299","7.988978244364262","7.988978244364262","7.988978244364262","16.121540643274784","16.121540643274784","16.121540643274784","6.330656170845032","6.330656170845032","6.330656170845032","14.114971596747637","14.114971596747637","14.114971596747637","7.627979144454002","7.627979144454002","7.627979144454002"
"40","5.80762480199337","5.80762480199337","5.80762480199337","7.87742855399847","7.87742855399847","7.87742855399847","15.75991177558899","15.75991177558899","15.75991177558899","6.306630492210388","6.306630492210388","6.306630492210388","13.976179003715515","13.976179003715515","13.976179003715515","7.564939878880978","7.564939878880978","7.564939878880978"
"41","5.749069020152092","5.749069020152092","5.749069020152092","7.804154202342033","7.804154202342033","7.804154202342033","15.551736183464527","15.551736183464527","15.551736183464527","6.293611288070679","6.293611288070679","6.293611288070679","13.830718483775854","13.830718483775854","13.830718483775854","7.512213848531246","7.512213848531246","7.512213848531246"
"42","5.696850806474686","5.696850806474686","5.696850806474686","7.687622755765915","7.687622755765915","7.687622755765915","15.179326549172401","15.179326549172401","15.179326549172401","6.271416634321213","6.271416634321213","6.271416634321213","13.70043495297432","13.70043495297432","13.70043495297432","7.458647847175598","7.458647847175598","7.458647847175598"
"43","5.629127606749535","5.629127606749535","5.629127606749535","7.608082190155983","7.608082190155983","7.608082190155983","14.795677125453949","14.795677125453949","14.795677125453949","6.241841733455658","6.241841733455658","6.241841733455658","13.578802898526192","13.578802898526192","13.578802898526192","7.385512821376324","7.385512821376324","7.385512821376324"
"44","5.593432068824768","5.593432068824768","5.593432068824768","7.499498814344406","7.499498814344406","7.499498814344406","14.95477794110775","14.95477794110775","14.95477794110775","6.214939117431641","6.214939117431641","6.214939117431641","13.451430432498455","13.451430432498455","13.451430432498455","7.335989221930504","7.335989221930504","7.335989221930504"
"45","5.524720102548599","5.524720102548599","5.524720102548599","7.387957610189915","7.387957610189915","7.387957610189915","15.196999341249466","15.196999341249466","15.196999341249466","6.186682194471359","6.186682194471359","6.186682194471359","13.351657912135124","13.351657912135124","13.351657912135124","7.287122026085854","7.287122026085854","7.287122026085854"
"46","5.462173700332642","5.462173700332642","5.462173700332642","7.327637284994125","7.327637284994125","7.327637284994125","15.722775347530842","15.722775347530842","15.722775347530842","6.168325960636139","6.168325960636139","6.168325960636139","13.23091059178114","13.23091059178114","13.23091059178114","7.224610805511475","7.224610805511475","7.224610805511475"
"47","5.436938092112541","5.436938092112541","5.436938092112541","7.281016305088997","7.281016305088997","7.281016305088997","15.924008250236511","15.924008250236511","15.924008250236511","6.152720034122467","6.152720034122467","6.152720034122467","13.16500573605299","13.16500573605299","13.16500573605299","7.157232120633125","7.157232120633125","7.157232120633125"
"48","5.379384756088257","5.379384756088257","5.379384756088257","7.201362781226635","7.201362781226635","7.201362781226635","15.896459691226482","15.896459691226482","15.896459691226482","6.1386513113975525","6.1386513113975525","6.1386513113975525","13.04333558678627","13.04333558678627","13.04333558678627","7.1103571355342865","7.1103571355342865","7.1103571355342865"
"49","5.325771242380142","5.325771242380142","5.325771242380142","7.097863964736462","7.097863964736462","7.097863964736462","15.848335050046444","15.848335050046444","15.848335050046444","6.119480580091476","6.119480580091476","6.119480580091476","12.971702083945274","12.971702083945274","12.971702083945274","7.067721910774708","7.067721910774708","7.067721910774708"
"50","5.255649670958519","5.255649670958519","5.255649670958519","7.078944951295853","7.078944951295853","7.078944951295853","15.822041891515255","15.822041891515255","15.822041891515255","6.096555560827255","6.096555560827255","6.096555560827255","12.912543170154095","12.912543170154095","12.912543170154095","7.0098355039954185","7.0098355039954185","7.0098355039954185"
"51","5.196092590689659","5.196092590689659","5.196092590689659","7.031851097941399","7.031851097941399","7.031851097941399","15.832223750650883","15.832223750650883","15.832223750650883","6.076659321784973","6.076659321784973","6.076659321784973","12.794184118509293","12.794184118509293","12.794184118509293","6.942328490316868","6.942328490316868","6.942328490316868"
"52","5.133024483919144","5.133024483919144","5.133024483919144","6.9705664068460464","6.9705664068460464","6.9705664068460464","15.485242210328579","15.485242210328579","15.485242210328579","6.053833574056625","6.053833574056625","6.053833574056625","12.73755732178688","12.73755732178688","12.73755732178688","6.903713189065456","6.903713189065456","6.903713189065456"
"53","5.088604107499123","5.088604107499123","5.088604107499123","6.906796708703041","6.906796708703041","6.906796708703041","15.41580444574356","15.41580444574356","15.41580444574356","6.025475203990936","6.025475203990936","6.025475203990936","12.656381592154503","12.656381592154503","12.656381592154503","6.846421703696251","6.846421703696251","6.846421703696251"
"54","5.035463094711304","5.035463094711304","5.035463094711304","6.874643191695213","6.874643191695213","6.874643191695213","15.09861920773983","15.09861920773983","15.09861920773983","6.009228587150574","6.009228587150574","6.009228587150574","12.634853526949883","12.634853526949883","12.634853526949883","6.797096140682697","6.797096140682697","6.797096140682697"
"55","4.997260645031929","4.997260645031929","4.997260645031929","6.850365050137043","6.850365050137043","6.850365050137043","15.050336845219135","15.050336845219135","15.050336845219135","5.986323744058609","5.986323744058609","5.986323744058609","12.573047012090683","12.573047012090683","12.573047012090683","6.754081182181835","6.754081182181835","6.754081182181835"
"56","4.92854917049408","4.92854917049408","4.92854917049408","6.826026536524296","6.826026536524296","6.826026536524296","14.855400674045086","14.855400674045086","14.855400674045086","5.973512947559357","5.973512947559357","5.973512947559357","12.544772863388062","12.544772863388062","12.544772863388062","6.697908848524094","6.697908848524094","6.697908848524094"
"57","4.849459081888199","4.849459081888199","4.849459081888199","6.793002597987652","6.793002597987652","6.793002597987652","14.965141095221043","14.965141095221043","14.965141095221043","5.959265977144241","5.959265977144241","5.959265977144241","12.423486649990082","12.423486649990082","12.423486649990082","6.662230901420116","6.662230901420116","6.662230901420116"
"58","4.791083872318268","4.791083872318268","4.791083872318268","6.754345245659351","6.754345245659351","6.754345245659351","14.732257403433323","14.732257403433323","14.732257403433323","5.947711855173111","5.947711855173111","5.947711855173111","12.330384865403175","12.330384865403175","12.330384865403175","6.615344345569611","6.615344345569611","6.615344345569611"
"59","4.748766273260117","4.748766273260117","4.748766273260117","6.714347310364246","6.714347310364246","6.714347310364246","14.548424929380417","14.548424929380417","14.548424929380417","5.935090750455856","5.935090750455856","5.935090750455856","12.233204677700996","12.233204677700996","12.233204677700996","6.568354897201061","6.568354897201061","6.568354897201061"
"60","4.678744539618492","4.678744539618492","4.678744539618492","6.7263893857598305","6.7263893857598305","6.7263893857598305","14.501749575138092","14.501749575138092","14.501749575138092","5.914900094270706","5.914900094270706","5.914900094270706","12.24234914779663","12.24234914779663","12.24234914779663","6.533825501799583","6.533825501799583","6.533825501799583"
"61","4.635981410741806","4.635981410741806","4.635981410741806","6.704116061329842","6.704116061329842","6.704116061329842","14.343247056007385","14.343247056007385","14.343247056007385","5.896292567253113","5.896292567253113","5.896292567253113","12.234963029623032","12.234963029623032","12.234963029623032","6.475423373281956","6.475423373281956","6.475423373281956"
"62","4.574561387300491","4.574561387300491","4.574561387300491","6.665942184627056","6.665942184627056","6.665942184627056","14.334111511707306","14.334111511707306","14.334111511707306","5.878549098968506","5.878549098968506","5.878549098968506","12.221630036830902","12.221630036830902","12.221630036830902","6.4523545280098915","6.4523545280098915","6.4523545280098915"
"63","4.5168875604867935","4.5168875604867935","4.5168875604867935","6.661509491503239","6.661509491503239","6.661509491503239","14.40859466791153","14.40859466791153","14.40859466791153","5.856395184993744","5.856395184993744","5.856395184993744","12.212666049599648","12.212666049599648","12.212666049599648","6.407625295221806","6.407625295221806","6.407625295221806"
"64","4.456844002008438","4.456844002008438","4.456844002008438","6.661389648914337","6.661389648914337","6.661389648914337","13.912982031702995","13.912982031702995","13.912982031702995","5.835807412862778","5.835807412862778","5.835807412862778","12.209280610084534","12.209280610084534","12.209280610084534","6.366383351385593","6.366383351385593","6.366383351385593"
"65","4.38726581633091","4.38726581633091","4.38726581633091","6.678039543330669","6.678039543330669","6.678039543330669","14.166164994239807","14.166164994239807","14.166164994239807","5.821310132741928","5.821310132741928","5.821310132741928","12.213732987642288","12.213732987642288","12.213732987642288","6.354650355875492","6.354650355875492","6.354650355875492"
"66","4.325011923909187","4.325011923909187","4.325011923909187","6.688675411045551","6.688675411045551","6.688675411045551","14.181129150092602","14.181129150092602","14.181129150092602","5.811234146356583","5.811234146356583","5.811234146356583","12.241106018424034","12.241106018424034","12.241106018424034","6.302158609032631","6.302158609032631","6.302158609032631"
"67","4.271727204322815","4.271727204322815","4.271727204322815","6.667943604290485","6.667943604290485","6.667943604290485","14.08111073076725","14.08111073076725","14.08111073076725","5.793937653303146","5.793937653303146","5.793937653303146","12.262481763958931","12.262481763958931","12.262481763958931","6.244214907288551","6.244214907288551","6.244214907288551"
"68","4.201015390455723","4.201015390455723","4.201015390455723","6.6877313405275345","6.6877313405275345","6.6877313405275345","14.010008431971073","14.010008431971073","14.010008431971073","5.7752000987529755","5.7752000987529755","5.7752000987529755","12.3191459774971","12.3191459774971","12.3191459774971","6.226780690252781","6.226780690252781","6.226780690252781"
"69","4.162094071507454","4.162094071507454","4.162094071507454","6.70126561075449","6.70126561075449","6.70126561075449","14.164217799901962","14.164217799901962","14.164217799901962","5.748354732990265","5.748354732990265","5.748354732990265","12.2896838337183","12.2896838337183","12.2896838337183","6.214666664600372","6.214666664600372","6.214666664600372"
"70","4.098295137286186","4.098295137286186","4.098295137286186","6.685392700135708","6.685392700135708","6.685392700135708","14.04267980158329","14.04267980158329","14.04267980158329","5.743074387311935","5.743074387311935","5.743074387311935","12.402766287326813","12.402766287326813","12.402766287326813","6.1578532084822655","6.1578532084822655","6.1578532084822655"
"71","4.036114946007729","4.036114946007729","4.036114946007729","6.725085839629173","6.725085839629173","6.725085839629173","14.11268662661314","14.11268662661314","14.11268662661314","5.724285393953323","5.724285393953323","5.724285393953323","12.440004646778107","12.440004646778107","12.440004646778107","6.133701786398888","6.133701786398888","6.133701786398888"
"72","3.980044074356556","3.980044074356556","3.980044074356556","6.7676950097084045","6.7676950097084045","6.7676950097084045","14.099360443651676","14.099360443651676","14.099360443651676","5.714275658130646","5.714275658130646","5.714275658130646","12.411939561367035","12.411939561367035","12.411939561367035","6.0710572227835655","6.0710572227835655","6.0710572227835655"
"73","3.9148736149072647","3.9148736149072647","3.9148736149072647","6.725261844694614","6.725261844694614","6.725261844694614","13.966774180531502","13.966774180531502","13.966774180531502","5.690592795610428","5.690592795610428","5.690592795610428","12.42037519812584","12.42037519812584","12.42037519812584","6.057687550783157","6.057687550783157","6.057687550783157"
"74","3.854811429977417","3.854811429977417","3.854811429977417","6.754329159855843","6.754329159855843","6.754329159855843","13.727372474968433","13.727372474968433","13.727372474968433","5.67840638756752","5.67840638756752","5.67840638756752","12.496340304613113","12.496340304613113","12.496340304613113","6.031595543026924","6.031595543026924","6.031595543026924"
"75","3.811203882098198","3.811203882098198","3.811203882098198","6.790433458983898","6.790433458983898","6.790433458983898","13.88141019642353","13.88141019642353","13.88141019642353","5.663957297801971","5.663957297801971","5.663957297801971","12.579845815896988","12.579845815896988","12.579845815896988","5.980659984052181","5.980659984052181","5.980659984052181"
"76","3.7625159174203873","3.7625159174203873","3.7625159174203873","6.800748631358147","6.800748631358147","6.800748631358147","13.593604803085327","13.593604803085327","13.593604803085327","5.652350813150406","5.652350813150406","5.652350813150406","12.706483140587807","12.706483140587807","12.706483140587807","5.945750810205936","5.945750810205936","5.945750810205936"
"77","3.7244259268045425","3.7244259268045425","3.7244259268045425","6.813554167747498","6.813554167747498","6.813554167747498","13.56930536776781","13.56930536776781","13.56930536776781","5.651396989822388","5.651396989822388","5.651396989822388","12.800084665417671","12.800084665417671","12.800084665417671","5.950713664293289","5.950713664293289","5.950713664293289"
"78","3.669014386832714","3.669014386832714","3.669014386832714","6.8687751069664955","6.8687751069664955","6.8687751069664955","13.266447469592094","13.266447469592094","13.266447469592094","5.63335645198822","5.63335645198822","5.63335645198822","12.808597698807716","12.808597698807716","12.808597698807716","5.915684752166271","5.915684752166271","5.915684752166271"
"79","3.639117792248726","3.639117792248726","3.639117792248726","6.871539056301117","6.871539056301117","6.871539056301117","13.278883658349514","13.278883658349514","13.278883658349514","5.616027384996414","5.616027384996414","5.616027384996414","12.753461256623268","12.753461256623268","12.753461256623268","5.894404746592045","5.894404746592045","5.894404746592045"
"80","3.5888296365737915","3.5888296365737915","3.5888296365737915","6.9365348890423775","6.9365348890423775","6.9365348890423775","12.966076269745827","12.966076269745827","12.966076269745827","5.6074870228767395","5.6074870228767395","5.6074870228767395","12.818047150969505","12.818047150969505","12.818047150969505","5.840722471475601","5.840722471475601","5.840722471475601"
"81","3.5794121250510216","3.5794121250510216","3.5794121250510216","6.929116152226925","6.929116152226925","6.929116152226925","12.955333471298218","12.955333471298218","12.955333471298218","5.618331551551819","5.618331551551819","5.618331551551819","12.720783159136772","12.720783159136772","12.720783159136772","5.8047595620155334","5.8047595620155334","5.8047595620155334"
"82","3.5909703075885773","3.5909703075885773","3.5909703075885773","6.918472521007061","6.918472521007061","6.918472521007061","13.624104090034962","13.624104090034962","13.624104090034962","5.618153125047684","5.618153125047684","5.618153125047684","12.699833884835243","12.699833884835243","12.699833884835243","5.829858809709549","5.829858809709549","5.829858809709549"
"83","3.622655376791954","3.622655376791954","3.622655376791954","6.913226515054703","6.913226515054703","6.913226515054703","13.675351940095425","13.675351940095425","13.675351940095425","5.613935947418213","5.613935947418213","5.613935947418213","12.710312843322754","12.710312843322754","12.710312843322754","5.8342505395412445","5.8342505395412445","5.8342505395412445"
"84","3.611477203667164","3.611477203667164","3.611477203667164","6.8981980457901955","6.8981980457901955","6.8981980457901955","13.64872657507658","13.64872657507658","13.64872657507658","5.617668122053146","5.617668122053146","5.617668122053146","12.70813412964344","12.70813412964344","12.70813412964344","5.836460843682289","5.836460843682289","5.836460843682289"
"85","3.6099476516246796","3.6099476516246796","3.6099476516246796","6.888670317828655","6.888670317828655","6.888670317828655","13.556255333125591","13.556255333125591","13.556255333125591","5.6011567413806915","5.6011567413806915","5.6011567413806915","12.662433058023453","12.662433058023453","12.662433058023453","5.856385551393032","5.856385551393032","5.856385551393032"
"86","3.6196376234292984","3.6196376234292984","3.6196376234292984","6.8935815170407295","6.8935815170407295","6.8935815170407295","13.623913660645485","13.623913660645485","13.623913660645485","5.599792271852493","5.599792271852493","5.599792271852493","12.69027441740036","12.69027441740036","12.69027441740036","5.876882664859295","5.876882664859295","5.876882664859295"
"87","3.6147043108940125","3.6147043108940125","3.6147043108940125","6.918672442436218","6.918672442436218","6.918672442436218","13.499666936695576","13.499666936695576","13.499666936695576","5.596242278814316","5.596242278814316","5.596242278814316","12.741869822144508","12.741869822144508","12.741869822144508","5.851576864719391","5.851576864719391","5.851576864719391"
