"Step","stairs_pose_net_r34 - epoch/test_loss","stairs_pose_net_r34 - epoch/test_loss__MIN","stairs_pose_net_r34 - epoch/test_loss__MAX","pumpkin_pose_net_r34 - epoch/test_loss","pumpkin_pose_net_r34 - epoch/test_loss__MIN","pumpkin_pose_net_r34 - epoch/test_loss__MAX","office_pose_net_r34 - epoch/test_loss","office_pose_net_r34 - epoch/test_loss__MIN","office_pose_net_r34 - epoch/test_loss__MAX","heads_pose_net_r34 - epoch/test_loss","heads_pose_net_r34 - epoch/test_loss__MIN","heads_pose_net_r34 - epoch/test_loss__MAX","fire_pose_net_r34 - epoch/test_loss","fire_pose_net_r34 - epoch/test_loss__MIN","fire_pose_net_r34 - epoch/test_loss__MAX","chess_pose_net_r34 - epoch/test_loss","chess_pose_net_r34 - epoch/test_loss__MIN","chess_pose_net_r34 - epoch/test_loss__MAX"
"11","7.057464510202408","7.057464510202408","7.057464510202408","12.53488226979971","12.53488226979971","12.53488226979971","28.553005903959274","28.553005903959274","28.553005903959274","7.690315261483192","7.690315261483192","7.690315261483192","20.64242585748434","20.64242585748434","20.64242585748434","9.436836913228035","9.436836913228035","9.436836913228035"
"12","7.045860603451729","7.045860603451729","7.045860603451729","12.420705817639828","12.420705817639828","12.420705817639828","28.429165437817574","28.429165437817574","28.429165437817574","7.677447006106377","7.677447006106377","7.677447006106377","20.60691497474909","20.60691497474909","20.60691497474909","9.397156894207","9.397156894207","9.397156894207"
"13","7.034201696515083","7.034201696515083","7.034201696515083","12.30492478609085","12.30492478609085","12.30492478609085","28.296812742948532","28.296812742948532","28.296812742948532","7.662237778306007","7.662237778306007","7.662237778306007","20.571042388677597","20.571042388677597","20.571042388677597","9.356912210583687","9.356912210583687","9.356912210583687"
"14","7.022394552826881","7.022394552826881","7.022394552826881","12.187153495848179","12.187153495848179","12.187153495848179","28.154208153486252","28.154208153486252","28.154208153486252","7.6457279324531555","7.6457279324531555","7.6457279324531555","20.534461997449398","20.534461997449398","20.534461997449398","9.315803222358227","9.315803222358227","9.315803222358227"
"15","7.01027624309063","7.01027624309063","7.01027624309063","12.066863343119621","12.066863343119621","12.066863343119621","27.997319623827934","27.997319623827934","27.997319623827934","7.6286899000406265","7.6286899000406265","7.6286899000406265","20.497370049357414","20.497370049357414","20.497370049357414","9.273734271526337","9.273734271526337","9.273734271526337"
"16","6.99801878631115","6.99801878631115","6.99801878631115","11.94415508955717","11.94415508955717","11.94415508955717","27.826295748353004","27.826295748353004","27.826295748353004","7.611586317420006","7.611586317420006","7.611586317420006","20.459523536264896","20.459523536264896","20.459523536264896","9.23038861900568","9.23038861900568","9.23038861900568"
"17","6.985773980617523","6.985773980617523","6.985773980617523","11.818710632622242","11.818710632622242","11.818710632622242","27.639444664120674","27.639444664120674","27.639444664120674","7.594171866774559","7.594171866774559","7.594171866774559","20.4209463596344","20.4209463596344","20.4209463596344","9.186008661985397","9.186008661985397","9.186008661985397"
"18","6.973256632685661","6.973256632685661","6.973256632685661","11.689658857882023","11.689658857882023","11.689658857882023","27.433863177895546","27.433863177895546","27.433863177895546","7.577007636427879","7.577007636427879","7.577007636427879","20.38143450766802","20.38143450766802","20.38143450766802","9.140137687325478","9.140137687325478","9.140137687325478"
"19","6.960832357406616","6.960832357406616","6.960832357406616","11.556965239346027","11.556965239346027","11.556965239346027","27.205837473273277","27.205837473273277","27.205837473273277","7.559890881180763","7.559890881180763","7.559890881180763","20.34118279069662","20.34118279069662","20.34118279069662","9.092531271278858","9.092531271278858","9.092531271278858"
"20","6.948115050792694","6.948115050792694","6.948115050792694","11.420654363930225","11.420654363930225","11.420654363930225","26.949559554457664","26.949559554457664","26.949559554457664","7.542844519019127","7.542844519019127","7.542844519019127","20.29962918162346","20.29962918162346","20.29962918162346","9.043452255427837","9.043452255427837","9.043452255427837"
"21","6.934831276535988","6.934831276535988","6.934831276535988","11.279975324869156","11.279975324869156","11.279975324869156","26.663011729717255","26.663011729717255","26.663011729717255","7.5258937776088715","7.5258937776088715","7.5258937776088715","20.25695611536503","20.25695611536503","20.25695611536503","8.992503479123116","8.992503479123116","8.992503479123116"
"22","6.921099737286568","6.921099737286568","6.921099737286568","11.135426625609398","11.135426625609398","11.135426625609398","26.3408615142107","26.3408615142107","26.3408615142107","7.5092161893844604","7.5092161893844604","7.5092161893844604","20.213286139070988","20.213286139070988","20.213286139070988","8.93973495811224","8.93973495811224","8.93973495811224"
"23","6.90746483206749","6.90746483206749","6.90746483206749","10.986710712313652","10.986710712313652","10.986710712313652","25.976760357618332","25.976760357618332","25.976760357618332","7.492492154240608","7.492492154240608","7.492492154240608","20.168232642114162","20.168232642114162","20.168232642114162","8.884826876223087","8.884826876223087","8.884826876223087"
"24","6.893246427178383","6.893246427178383","6.893246427178383","10.834328778088093","10.834328778088093","10.834328778088093","25.564137987792492","25.564137987792492","25.564137987792492","7.475946441292763","7.475946441292763","7.475946441292763","20.12181229889393","20.12181229889393","20.12181229889393","8.82740105688572","8.82740105688572","8.82740105688572"
"25","6.878787472844124","6.878787472844124","6.878787472844124","10.677637621760368","10.677637621760368","10.677637621760368","25.09865190833807","25.09865190833807","25.09865190833807","7.459371939301491","7.459371939301491","7.459371939301491","20.073547177016735","20.073547177016735","20.073547177016735","8.767660893499851","8.767660893499851","8.767660893499851"
"26","6.8639980256557465","6.8639980256557465","6.8639980256557465","10.516291178762913","10.516291178762913","10.516291178762913","24.571842059493065","24.571842059493065","24.571842059493065","7.44308078289032","7.44308078289032","7.44308078289032","20.023890376091003","20.023890376091003","20.023890376091003","8.705277889966965","8.705277889966965","8.705277889966965"
"27","6.848937124013901","6.848937124013901","6.848937124013901","10.350453332066536","10.350453332066536","10.350453332066536","23.977593570947647","23.977593570947647","23.977593570947647","7.426831692457199","7.426831692457199","7.426831692457199","19.972586266696453","19.972586266696453","19.972586266696453","8.639861233532429","8.639861233532429","8.639861233532429"
"28","6.833569794893265","6.833569794893265","6.833569794893265","10.181635603308678","10.181635603308678","10.181635603308678","23.310010626912117","23.310010626912117","23.310010626912117","7.410419091582298","7.410419091582298","7.410419091582298","19.919162936508656","19.919162936508656","19.919162936508656","8.571453362703323","8.571453362703323","8.571453362703323"
"29","6.817759856581688","6.817759856581688","6.817759856581688","10.009414747357368","10.009414747357368","10.009414747357368","22.57380325347185","22.57380325347185","22.57380325347185","7.393947541713715","7.393947541713715","7.393947541713715","19.863707557320595","19.863707557320595","19.863707557320595","8.499528959393501","8.499528959393501","8.499528959393501"
"30","6.801319107413292","6.801319107413292","6.801319107413292","9.834724634885788","9.834724634885788","9.834724634885788","21.775978736579418","21.775978736579418","21.775978736579418","7.3774780333042145","7.3774780333042145","7.3774780333042145","19.806337095797062","19.806337095797062","19.806337095797062","8.424497671425343","8.424497671425343","8.424497671425343"
"31","6.784649774432182","6.784649774432182","6.784649774432182","9.656142070889473","9.656142070889473","9.656142070889473","20.926412902772427","20.926412902772427","20.926412902772427","7.360692843794823","7.360692843794823","7.360692843794823","19.74638183414936","19.74638183414936","19.74638183414936","8.34583842754364","8.34583842754364","8.34583842754364"
"32","6.767223492264748","6.767223492264748","6.767223492264748","9.47541406005621","9.47541406005621","9.47541406005621","20.05099045485258","20.05099045485258","20.05099045485258","7.344066932797432","7.344066932797432","7.344066932797432","19.684646762907505","19.684646762907505","19.684646762907505","8.263487182557583","8.263487182557583","8.263487182557583"
"33","6.749183416366577","6.749183416366577","6.749183416366577","9.293637171387672","9.293637171387672","9.293637171387672","19.18704418092966","19.18704418092966","19.18704418092966","7.327445492148399","7.327445492148399","7.327445492148399","19.620352812111378","19.620352812111378","19.620352812111378","8.177350886166096","8.177350886166096","8.177350886166096"
"34","6.7305790185928345","6.7305790185928345","6.7305790185928345","9.112122803926468","9.112122803926468","9.112122803926468","18.377224825322628","18.377224825322628","18.377224825322628","7.310731440782547","7.310731440782547","7.310731440782547","19.553382962942123","19.553382962942123","19.553382962942123","8.08729562908411","8.08729562908411","8.08729562908411"
"35","6.711549878120422","6.711549878120422","6.711549878120422","8.929903782904148","8.929903782904148","8.929903782904148","17.638640269637108","17.638640269637108","17.638640269637108","7.2939741015434265","7.2939741015434265","7.2939741015434265","19.48361586034298","19.48361586034298","19.48361586034298","7.9936065301299095","7.9936065301299095","7.9936065301299095"
"36","6.691368460655212","6.691368460655212","6.691368460655212","8.749656103551388","8.749656103551388","8.749656103551388","16.982598304748535","16.982598304748535","16.982598304748535","7.276943922042847","7.276943922042847","7.276943922042847","19.410833552479744","19.410833552479744","19.410833552479744","7.895884968340397","7.895884968340397","7.895884968340397"
"37","6.671260952949524","6.671260952949524","6.671260952949524","8.570567645132542","8.570567645132542","8.570567645132542","16.403567597270012","16.403567597270012","16.403567597270012","7.26020909845829","7.26020909845829","7.26020909845829","19.33500011265278","19.33500011265278","19.33500011265278","7.794342793524265","7.794342793524265","7.794342793524265"
"38","6.650367021560669","6.650367021560669","6.650367021560669","8.395326599478722","8.395326599478722","8.395326599478722","15.76224522292614","15.76224522292614","15.76224522292614","7.2432445883750916","7.2432445883750916","7.2432445883750916","19.255997747182846","19.255997747182846","19.255997747182846","7.689064525067806","7.689064525067806","7.689064525067806"
"39","6.628321319818497","6.628321319818497","6.628321319818497","8.223354756832123","8.223354756832123","8.223354756832123","15.001010805368423","15.001010805368423","15.001010805368423","7.226126253604889","7.226126253604889","7.226126253604889","19.173848174512386","19.173848174512386","19.173848174512386","7.579934909939766","7.579934909939766","7.579934909939766"
"40","6.606118217110634","6.606118217110634","6.606118217110634","8.05553100258112","8.05553100258112","8.05553100258112","14.324699580669403","14.324699580669403","14.324699580669403","7.208931863307953","7.208931863307953","7.208931863307953","19.088447593152523","19.088447593152523","19.088447593152523","7.467218562960625","7.467218562960625","7.467218562960625"
"41","6.582658261060715","6.582658261060715","6.582658261060715","7.893121995031834","7.893121995031834","7.893121995031834","13.913142308592796","13.913142308592796","13.913142308592796","7.191689133644104","7.191689133644104","7.191689133644104","18.999780282378197","18.999780282378197","18.999780282378197","7.351292848587036","7.351292848587036","7.351292848587036"
"42","6.558202907443047","6.558202907443047","6.558202907443047","7.735858164727688","7.735858164727688","7.735858164727688","13.701983004808426","13.701983004808426","13.701983004808426","7.174016565084457","7.174016565084457","7.174016565084457","18.90793777257204","18.90793777257204","18.90793777257204","7.23262307792902","7.23262307792902","7.23262307792902"
"43","6.533134087920189","6.533134087920189","6.533134087920189","7.5851225554943085","7.5851225554943085","7.5851225554943085","13.576374746859074","13.576374746859074","13.576374746859074","7.1564929485321045","7.1564929485321045","7.1564929485321045","18.811440661549568","18.811440661549568","18.811440661549568","7.1116278395056725","7.1116278395056725","7.1116278395056725"
"44","6.5072488486766815","6.5072488486766815","6.5072488486766815","7.441071033477783","7.441071033477783","7.441071033477783","13.491638042032719","13.491638042032719","13.491638042032719","7.138819396495819","7.138819396495819","7.138819396495819","18.711304135620594","18.711304135620594","18.711304135620594","6.988935276865959","6.988935276865959","6.988935276865959"
"45","6.480558767914772","6.480558767914772","6.480558767914772","7.302849091589451","7.302849091589451","7.302849091589451","13.524309739470482","13.524309739470482","13.524309739470482","7.120819643139839","7.120819643139839","7.120819643139839","18.607254594564438","18.607254594564438","18.607254594564438","6.865366831421852","6.865366831421852","6.865366831421852"
"46","6.453425616025925","6.453425616025925","6.453425616025925","7.171919375658035","7.171919375658035","7.171919375658035","13.611889190971851","13.611889190971851","13.611889190971851","7.1029424369335175","7.1029424369335175","7.1029424369335175","18.49874711036682","18.49874711036682","18.49874711036682","6.741540804505348","6.741540804505348","6.741540804505348"
"47","6.425075426697731","6.425075426697731","6.425075426697731","7.046498741954565","7.046498741954565","7.046498741954565","14.009378906339407","14.009378906339407","14.009378906339407","7.084954276680946","7.084954276680946","7.084954276680946","18.386622488498688","18.386622488498688","18.386622488498688","6.617242880165577","6.617242880165577","6.617242880165577"
"48","6.396061271429062","6.396061271429062","6.396061271429062","6.928928222507238","6.928928222507238","6.928928222507238","14.167742688208818","14.167742688208818","14.167742688208818","7.066662713885307","7.066662713885307","7.066662713885307","18.26985551416874","18.26985551416874","18.26985551416874","6.494024328887463","6.494024328887463","6.494024328887463"
"49","6.366324961185455","6.366324961185455","6.366324961185455","6.816395752131939","6.816395752131939","6.816395752131939","14.377158544957638","14.377158544957638","14.377158544957638","7.04835519194603","7.04835519194603","7.04835519194603","18.149437211453915","18.149437211453915","18.149437211453915","6.372385084629059","6.372385084629059","6.372385084629059"
"50","6.336041733622551","6.336041733622551","6.336041733622551","6.710177291184664","6.710177291184664","6.710177291184664","15.078559648245573","15.078559648245573","15.078559648245573","7.029970601201057","7.029970601201057","7.029970601201057","18.02447433769703","18.02447433769703","18.02447433769703","6.253181993961334","6.253181993961334","6.253181993961334"
"51","6.3047114610672","6.3047114610672","6.3047114610672","6.610253371298313","6.610253371298313","6.610253371298313","18.198640506714582","18.198640506714582","18.198640506714582","7.011390343308449","7.011390343308449","7.011390343308449","17.89541683346033","17.89541683346033","17.89541683346033","6.137020118534565","6.137020118534565","6.137020118534565"
"52","6.272672042250633","6.272672042250633","6.272672042250633","6.516261298209429","6.516261298209429","6.516261298209429","17.52972799539566","17.52972799539566","17.52972799539566","6.992712691426277","6.992712691426277","6.992712691426277","17.76212413609028","17.76212413609028","17.76212413609028","6.024959646165371","6.024959646165371","6.024959646165371"
"53","6.240020006895065","6.240020006895065","6.240020006895065","6.426462545990944","6.426462545990944","6.426462545990944","13.609291784465313","13.609291784465313","13.609291784465313","6.973722741007805","6.973722741007805","6.973722741007805","17.624820813536644","17.624820813536644","17.624820813536644","5.917030043900013","5.917030043900013","5.917030043900013"
"54","6.206770449876785","6.206770449876785","6.206770449876785","6.341420169919729","6.341420169919729","6.341420169919729","13.229273915290833","13.229273915290833","13.229273915290833","6.9547573029994965","6.9547573029994965","6.9547573029994965","17.483750335872173","17.483750335872173","17.483750335872173","5.813605137169361","5.813605137169361","5.813605137169361"
"55","6.173143669962883","6.173143669962883","6.173143669962883","6.262774381786585","6.262774381786585","6.262774381786585","19.685008212924004","19.685008212924004","19.685008212924004","6.935743302106857","6.935743302106857","6.935743302106857","17.339298896491528","17.339298896491528","17.339298896491528","5.714888967573643","5.714888967573643","5.714888967573643"
"56","6.138172477483749","6.138172477483749","6.138172477483749","6.186144098639488","6.186144098639488","6.186144098639488","14.229361400008202","14.229361400008202","14.229361400008202","6.916358157992363","6.916358157992363","6.916358157992363","17.190757118165493","17.190757118165493","17.190757118165493","5.621043875813484","5.621043875813484","5.621043875813484"
"57","6.1026576310396194","6.1026576310396194","6.1026576310396194","6.114179402589798","6.114179402589798","6.114179402589798","13.071517020463943","13.071517020463943","13.071517020463943","6.896893635392189","6.896893635392189","6.896893635392189","17.03875318914652","17.03875318914652","17.03875318914652","5.5327003672719","5.5327003672719","5.5327003672719"
"58","6.067391723394394","6.067391723394394","6.067391723394394","6.0491906106472015","6.0491906106472015","6.0491906106472015","12.985323026776314","12.985323026776314","12.985323026776314","6.877121642231941","6.877121642231941","6.877121642231941","16.883126601576805","16.883126601576805","16.883126601576805","5.449869528412819","5.449869528412819","5.449869528412819"
"59","6.031776577234268","6.031776577234268","6.031776577234268","5.9872439578175545","5.9872439578175545","5.9872439578175545","13.271318398416042","13.271318398416042","13.271318398416042","6.857472434639931","6.857472434639931","6.857472434639931","16.72539898008108","16.72539898008108","16.72539898008108","5.372273750603199","5.372273750603199","5.372273750603199"
"60","5.995050430297852","5.995050430297852","5.995050430297852","5.929488833993673","5.929488833993673","5.929488833993673","14.855341620743275","14.855341620743275","14.855341620743275","6.837519869208336","6.837519869208336","6.837519869208336","16.564502082765102","16.564502082765102","16.564502082765102","5.299874000251293","5.299874000251293","5.299874000251293"
"61","5.958983972668648","5.958983972668648","5.958983972668648","5.875628635287285","5.875628635287285","5.875628635287285","17.904392890632153","17.904392890632153","17.904392890632153","6.817756086587906","6.817756086587906","6.817756086587906","16.402355648577213","16.402355648577213","16.402355648577213","5.232697993516922","5.232697993516922","5.232697993516922"
"62","5.922903850674629","5.922903850674629","5.922903850674629","5.824875861406326","5.824875861406326","5.824875861406326","20.938226129859686","20.938226129859686","20.938226129859686","6.797846704721451","6.797846704721451","6.797846704721451","16.239453107118607","16.239453107118607","16.239453107118607","5.171458430588245","5.171458430588245","5.171458430588245"
"63","5.887301087379456","5.887301087379456","5.887301087379456","5.778987899422646","5.778987899422646","5.778987899422646","20.45540104061365","20.45540104061365","20.45540104061365","6.777610391378403","6.777610391378403","6.777610391378403","16.074147321283817","16.074147321283817","16.074147321283817","5.114683054387569","5.114683054387569","5.114683054387569"
"64","5.851205661892891","5.851205661892891","5.851205661892891","5.738685984164476","5.738685984164476","5.738685984164476","16.87179197743535","16.87179197743535","16.87179197743535","6.75715734064579","6.75715734064579","6.75715734064579","15.909091159701347","15.909091159701347","15.909091159701347","5.062779784202576","5.062779784202576","5.062779784202576"
"65","5.816052570939064","5.816052570939064","5.816052570939064","5.704596556723118","5.704596556723118","5.704596556723118","13.65410378575325","13.65410378575325","13.65410378575325","6.736464142799377","6.736464142799377","6.736464142799377","15.74481051415205","15.74481051415205","15.74481051415205","5.015877686440945","5.015877686440945","5.015877686440945"
"66","5.781942963600159","5.781942963600159","5.781942963600159","5.6759781911969185","5.6759781911969185","5.6759781911969185","12.138140566647053","12.138140566647053","12.138140566647053","6.715750887989998","6.715750887989998","6.715750887989998","15.581131279468536","15.581131279468536","15.581131279468536","4.974433735013008","4.974433735013008","4.974433735013008"
"67","5.7464514672756195","5.7464514672756195","5.7464514672756195","5.6525058932602406","5.6525058932602406","5.6525058932602406","11.993260085582733","11.993260085582733","11.993260085582733","6.69495053589344","6.69495053589344","6.69495053589344","15.418945007026196","15.418945007026196","15.418945007026196","4.937343172729015","4.937343172729015","4.937343172729015"
"68","5.71142053604126","5.71142053604126","5.71142053604126","5.6371697299182415","5.6371697299182415","5.6371697299182415","12.461889624595642","12.461889624595642","12.461889624595642","6.673889830708504","6.673889830708504","6.673889830708504","15.259259708225727","15.259259708225727","15.259259708225727","4.905395269393921","4.905395269393921","4.905395269393921"
"69","5.676203206181526","5.676203206181526","5.676203206181526","5.6282261572778225","5.6282261572778225","5.6282261572778225","12.921202696859837","12.921202696859837","12.921202696859837","6.652599558234215","6.652599558234215","6.652599558234215","15.102307669818401","15.102307669818401","15.102307669818401","4.876486115157604","4.876486115157604","4.876486115157604"
"70","5.640151679515839","5.640151679515839","5.640151679515839","5.63028210029006","5.63028210029006","5.63028210029006","13.008579306304455","13.008579306304455","13.008579306304455","6.631284698843956","6.631284698843956","6.631284698843956","14.948026567697525","14.948026567697525","14.948026567697525","4.849494107067585","4.849494107067585","4.849494107067585"
"71","5.60329695045948","5.60329695045948","5.60329695045948","5.638676881790161","5.638676881790161","5.638676881790161","12.77590648829937","12.77590648829937","12.77590648829937","6.609899863600731","6.609899863600731","6.609899863600731","14.796867683529854","14.796867683529854","14.796867683529854","4.823866926133633","4.823866926133633","4.823866926133633"
"72","5.565376654267311","5.565376654267311","5.565376654267311","5.657554030418396","5.657554030418396","5.657554030418396","12.47255003452301","12.47255003452301","12.47255003452301","6.588366612792015","6.588366612792015","6.588366612792015","14.647743433713913","14.647743433713913","14.647743433713913","4.799027428030968","4.799027428030968","4.799027428030968"
"73","5.52793487906456","5.52793487906456","5.52793487906456","5.682640735059977","5.682640735059977","5.682640735059977","12.44631028175354","12.44631028175354","12.44631028175354","6.566570430994034","6.566570430994034","6.566570430994034","14.502807937562466","14.502807937562466","14.502807937562466","4.77504175901413","4.77504175901413","4.77504175901413"
"74","5.490130752325058","5.490130752325058","5.490130752325058","5.719172526150942","5.719172526150942","5.719172526150942","12.797131724655628","12.797131724655628","12.797131724655628","6.544818013906479","6.544818013906479","6.544818013906479","14.360284149646759","14.360284149646759","14.360284149646759","4.750001706182957","4.750001706182957","4.750001706182957"
"75","5.450804620981216","5.450804620981216","5.450804620981216","5.759065233170986","5.759065233170986","5.759065233170986","13.220034137368202","13.220034137368202","13.220034137368202","6.523019433021545","6.523019433021545","6.523019433021545","14.222370341420174","14.222370341420174","14.222370341420174","4.724726244807243","4.724726244807243","4.724726244807243"
"76","5.410479441285133","5.410479441285133","5.410479441285133","5.806125245988369","5.806125245988369","5.806125245988369","13.246828444302082","13.246828444302082","13.246828444302082","6.501143664121628","6.501143664121628","6.501143664121628","14.087334230542183","14.087334230542183","14.087334230542183","4.698531702160835","4.698531702160835","4.698531702160835"
"77","5.3699051439762115","5.3699051439762115","5.3699051439762115","5.860959552228451","5.860959552228451","5.860959552228451","12.88424476236105","12.88424476236105","12.88424476236105","6.4791189879179","6.4791189879179","6.4791189879179","13.956554025411606","13.956554025411606","13.956554025411606","4.673348940908909","4.673348940908909","4.673348940908909"
"78","5.328129976987839","5.328129976987839","5.328129976987839","5.9202163107693195","5.9202163107693195","5.9202163107693195","12.479910127818584","12.479910127818584","12.479910127818584","6.4570344388484955","6.4570344388484955","6.4570344388484955","13.830334044992924","13.830334044992924","13.830334044992924","4.648272410035133","4.648272410035133","4.648272410035133"
"79","5.284650206565857","5.284650206565857","5.284650206565857","5.984914489090443","5.984914489090443","5.984914489090443","12.198292598128319","12.198292598128319","12.198292598128319","6.434840381145477","6.434840381145477","6.434840381145477","13.708628088235855","13.708628088235855","13.708628088235855","4.621646635234356","4.621646635234356","4.621646635234356"
"80","5.241160571575165","5.241160571575165","5.241160571575165","6.0508417673408985","6.0508417673408985","6.0508417673408985","12.069416522979736","12.069416522979736","12.069416522979736","6.412584438920021","6.412584438920021","6.412584438920021","13.594234585762024","13.594234585762024","13.594234585762024","4.597051672637463","4.597051672637463","4.597051672637463"
"81","5.239408046007156","5.239408046007156","5.239408046007156","5.990386664867401","5.990386664867401","5.990386664867401","12.066798396408558","12.066798396408558","12.066798396408558","6.410135254263878","6.410135254263878","6.410135254263878","13.558109633624554","13.558109633624554","13.558109633624554","4.60110954195261","4.60110954195261","4.60110954195261"
"82","5.2377335876226425","5.2377335876226425","5.2377335876226425","5.956335663795471","5.956335663795471","5.956335663795471","12.066303819417953","12.066303819417953","12.066303819417953","6.4078856110572815","6.4078856110572815","6.4078856110572815","13.543961375951767","13.543961375951767","13.543961375951767","4.6140831261873245","4.6140831261873245","4.6140831261873245"
"83","5.235896572470665","5.235896572470665","5.235896572470665","5.944978341460228","5.944978341460228","5.944978341460228","12.074747323989868","12.074747323989868","12.074747323989868","6.4056976437568665","6.4056976437568665","6.4056976437568665","13.533562153577805","13.533562153577805","13.533562153577805","4.621659308671951","4.621659308671951","4.621659308671951"
"84","5.233835145831108","5.233835145831108","5.233835145831108","5.943756189197302","5.943756189197302","5.943756189197302","12.084706127643585","12.084706127643585","12.084706127643585","6.403620332479477","6.403620332479477","6.403620332479477","13.524000160396099","13.524000160396099","13.524000160396099","4.6243259981274605","4.6243259981274605","4.6243259981274605"
"85","5.231577605009079","5.231577605009079","5.231577605009079","5.946470320224762","5.946470320224762","5.946470320224762","12.093801125884056","12.093801125884056","12.093801125884056","6.401396676898003","6.401396676898003","6.401396676898003","13.514298848807812","13.514298848807812","13.514298848807812","4.624240808188915","4.624240808188915","4.624240808188915"
"86","5.2291043400764465","5.2291043400764465","5.2291043400764465","5.950876239687204","5.950876239687204","5.950876239687204","12.102499417960644","12.102499417960644","12.102499417960644","6.399273574352264","6.399273574352264","6.399273574352264","13.504398182034492","13.504398182034492","13.504398182034492","4.6226582527160645","4.6226582527160645","4.6226582527160645"
"87","5.226287007331848","5.226287007331848","5.226287007331848","5.956290479749441","5.956290479749441","5.956290479749441","12.111758694052696","12.111758694052696","12.111758694052696","6.397103384137154","6.397103384137154","6.397103384137154","13.494383938610554","13.494383938610554","13.494383938610554","4.6204130202531815","4.6204130202531815","4.6204130202531815"
