"Step","stairs_pose_net_effb0 - epoch/test_loss","stairs_pose_net_effb0 - epoch/test_loss__MIN","stairs_pose_net_effb0 - epoch/test_loss__MAX","pumpkin_pose_net_effb0 - epoch/test_loss","pumpkin_pose_net_effb0 - epoch/test_loss__MIN","pumpkin_pose_net_effb0 - epoch/test_loss__MAX","office_pose_net_effb0 - epoch/test_loss","office_pose_net_effb0 - epoch/test_loss__MIN","office_pose_net_effb0 - epoch/test_loss__MAX","heads_pose_net_effb0 - epoch/test_loss","heads_pose_net_effb0 - epoch/test_loss__MIN","heads_pose_net_effb0 - epoch/test_loss__MAX","fire_pose_net_effb0 - epoch/test_loss","fire_pose_net_effb0 - epoch/test_loss__MIN","fire_pose_net_effb0 - epoch/test_loss__MAX","chess_pose_net_effb0 - epoch/test_loss","chess_pose_net_effb0 - epoch/test_loss__MIN","chess_pose_net_effb0 - epoch/test_loss__MAX"
"79","4.9716175347566605","4.9716175347566605","4.9716175347566605","6.873384028673172","6.873384028673172","6.873384028673172","13.613763622939587","13.613763622939587","13.613763622939587","5.356166481971741","5.356166481971741","5.356166481971741","12.75410209596157","12.75410209596157","12.75410209596157","4.7917992398142815","4.7917992398142815","4.7917992398142815"
"80","5.014651149511337","5.014651149511337","5.014651149511337","6.849629908800125","6.849629908800125","6.849629908800125","13.73356419801712","13.73356419801712","13.73356419801712","5.336440324783325","5.336440324783325","5.336440324783325","12.713714733719826","12.713714733719826","12.713714733719826","4.7955636754632","4.7955636754632","4.7955636754632"
"81","4.998434007167816","4.998434007167816","4.998434007167816","6.7888278439641","6.7888278439641","6.7888278439641","13.704496368765831","13.704496368765831","13.704496368765831","5.34016115963459","5.34016115963459","5.34016115963459","12.61339357495308","12.61339357495308","12.61339357495308","4.766132779419422","4.766132779419422","4.766132779419422"
"82","4.983977407217026","4.983977407217026","4.983977407217026","6.755763694643974","6.755763694643974","6.755763694643974","13.684260495007038","13.684260495007038","13.684260495007038","5.3380318731069565","5.3380318731069565","5.3380318731069565","12.538619086146355","12.538619086146355","12.538619086146355","4.79644775390625","4.79644775390625","4.79644775390625"
"83","4.983730107545853","4.983730107545853","4.983730107545853","6.742911197245121","6.742911197245121","6.742911197245121","13.763347409665585","13.763347409665585","13.763347409665585","5.344540297985077","5.344540297985077","5.344540297985077","12.547202154994011","12.547202154994011","12.547202154994011","4.7909723818302155","4.7909723818302155","4.7909723818302155"
"84","5.0337333381175995","5.0337333381175995","5.0337333381175995","6.750451780855656","6.750451780855656","6.750451780855656","13.752321541309357","13.752321541309357","13.752321541309357","5.3516088128089905","5.3516088128089905","5.3516088128089905","12.601910576224327","12.601910576224327","12.601910576224327","4.784245170652866","4.784245170652866","4.784245170652866"
"85","5.035186409950256","5.035186409950256","5.035186409950256","6.72305828332901","6.72305828332901","6.72305828332901","13.72823490947485","13.72823490947485","13.72823490947485","5.3381218165159225","5.3381218165159225","5.3381218165159225","12.599992975592613","12.599992975592613","12.599992975592613","4.8107119128108025","4.8107119128108025","4.8107119128108025"
"86","5.014417350292206","5.014417350292206","5.014417350292206","6.764119021594524","6.764119021594524","6.764119021594524","13.763439118862152","13.763439118862152","13.763439118862152","5.345949798822403","5.345949798822403","5.345949798822403","12.593144118785858","12.593144118785858","12.593144118785858","4.800055466592312","4.800055466592312","4.800055466592312"
"87","5.006748914718628","5.006748914718628","5.006748914718628","6.749287858605385","6.749287858605385","6.749287858605385","13.776681780815125","13.776681780815125","13.776681780815125","5.336945205926895","5.336945205926895","5.336945205926895","12.509660989046097","12.509660989046097","12.509660989046097","4.825544007122517","4.825544007122517","4.825544007122517"
"88","5.026221454143524","5.026221454143524","5.026221454143524","6.763431534171104","6.763431534171104","6.763431534171104","13.74774669110775","13.74774669110775","13.74774669110775","5.338002160191536","5.338002160191536","5.338002160191536","12.556046828627586","12.556046828627586","12.556046828627586","4.796760261058807","4.796760261058807","4.796760261058807"
"89","5.007097363471985","5.007097363471985","5.007097363471985","6.742007292807102","6.742007292807102","6.742007292807102","13.814396888017654","13.814396888017654","13.814396888017654","5.328175276517868","5.328175276517868","5.328175276517868","12.62797486782074","12.62797486782074","12.62797486782074","4.785576559603214","4.785576559603214","4.785576559603214"
"90","5.044576495885849","5.044576495885849","5.044576495885849","6.761433780193329","6.761433780193329","6.761433780193329","13.70280346274376","13.70280346274376","13.70280346274376","5.3334769159555435","5.3334769159555435","5.3334769159555435","12.60272204875946","12.60272204875946","12.60272204875946","4.81249363720417","4.81249363720417","4.81249363720417"
"91","5.017983973026276","5.017983973026276","5.017983973026276","6.737488254904747","6.737488254904747","6.737488254904747","13.743783332407475","13.743783332407475","13.743783332407475","5.338086187839508","5.338086187839508","5.338086187839508","12.583240613341331","12.583240613341331","12.583240613341331","4.8047715574502945","4.8047715574502945","4.8047715574502945"
"92","5.031498998403549","5.031498998403549","5.031498998403549","6.77414982765913","6.77414982765913","6.77414982765913","13.806718163192272","13.806718163192272","13.806718163192272","5.329942941665649","5.329942941665649","5.329942941665649","12.540759235620499","12.540759235620499","12.540759235620499","4.812570966780186","4.812570966780186","4.812570966780186"
"93","5.023315221071243","5.023315221071243","5.023315221071243","6.74766731262207","6.74766731262207","6.74766731262207","13.89042067527771","13.89042067527771","13.89042067527771","5.328484416007996","5.328484416007996","5.328484416007996","12.498149409890175","12.498149409890175","12.498149409890175","4.803427554666996","4.803427554666996","4.803427554666996"
"94","5.014673799276352","5.014673799276352","5.014673799276352","6.7228939309716225","6.7228939309716225","6.7228939309716225","13.732630908489227","13.732630908489227","13.732630908489227","5.324792444705963","5.324792444705963","5.324792444705963","12.499869108200073","12.499869108200073","12.499869108200073","4.80981932580471","4.80981932580471","4.80981932580471"
"95","5.029978007078171","5.029978007078171","5.029978007078171","6.772729456424713","6.772729456424713","6.772729456424713","13.781719259917736","13.781719259917736","13.781719259917736","5.3185563534498215","5.3185563534498215","5.3185563534498215","12.531036749482155","12.531036749482155","12.531036749482155","4.80530371516943","4.80530371516943","4.80530371516943"
"96","5.0341083109378815","5.0341083109378815","5.0341083109378815","6.742074586451054","6.742074586451054","6.742074586451054","13.695030689239502","13.695030689239502","13.695030689239502","5.322383224964142","5.322383224964142","5.322383224964142","12.51746816933155","12.51746816933155","12.51746816933155","4.823518007993698","4.823518007993698","4.823518007993698"
"97","5.009928107261658","5.009928107261658","5.009928107261658","6.7594127133488655","6.7594127133488655","6.7594127133488655","13.707325898110867","13.707325898110867","13.707325898110867","5.323773339390755","5.323773339390755","5.323773339390755","12.58807460963726","12.58807460963726","12.58807460963726","4.815597675740719","4.815597675740719","4.815597675740719"
"98","5.005257934331894","5.005257934331894","5.005257934331894","6.759472943842411","6.759472943842411","6.759472943842411","13.732206501066685","13.732206501066685","13.732206501066685","5.3231561332941055","5.3231561332941055","5.3231561332941055","12.546238511800766","12.546238511800766","12.546238511800766","4.808995574712753","4.808995574712753","4.808995574712753"
"99","5.030521661043167","5.030521661043167","5.030521661043167","6.729228079319","6.729228079319","6.729228079319","13.870761081576347","13.870761081576347","13.870761081576347","5.312966883182526","5.312966883182526","5.312966883182526","12.522792994976044","12.522792994976044","12.522792994976044","4.805934689939022","4.805934689939022","4.805934689939022"
"100","5.040930151939392","5.040930151939392","5.040930151939392","6.72621862590313","6.72621862590313","6.72621862590313","13.713836401700974","13.713836401700974","13.713836401700974","5.315255522727966","5.315255522727966","5.315255522727966","12.532218009233475","12.532218009233475","12.532218009233475","4.8011195957660675","4.8011195957660675","4.8011195957660675"
