"Step","stairs_pose_net_r18 - epoch/test_translation_loss","stairs_pose_net_r18 - epoch/test_translation_loss__MIN","stairs_pose_net_r18 - epoch/test_translation_loss__MAX","pumpkin_pose_net_r18 - epoch/test_translation_loss","pumpkin_pose_net_r18 - epoch/test_translation_loss__MIN","pumpkin_pose_net_r18 - epoch/test_translation_loss__MAX","office_pose_net_r18 - epoch/test_translation_loss","office_pose_net_r18 - epoch/test_translation_loss__MIN","office_pose_net_r18 - epoch/test_translation_loss__MAX","heads_pose_net_r18 - epoch/test_translation_loss","heads_pose_net_r18 - epoch/test_translation_loss__MIN","heads_pose_net_r18 - epoch/test_translation_loss__MAX","fire_pose_net_r18 - epoch/test_translation_loss","fire_pose_net_r18 - epoch/test_translation_loss__MIN","fire_pose_net_r18 - epoch/test_translation_loss__MAX","chess_pose_net_r18 - epoch/test_translation_loss","chess_pose_net_r18 - epoch/test_translation_loss__MIN","chess_pose_net_r18 - epoch/test_translation_loss__MAX"
"11","0.28924020007252693","0.28924020007252693","0.28924020007252693","0.24775229208171368","0.24775229208171368","0.24775229208171368","0.30090997694060206","0.30090997694060206","0.30090997694060206","0.18052294850349426","0.18052294850349426","0.18052294850349426","0.25528089702129364","0.25528089702129364","0.25528089702129364","0.22834589518606663","0.22834589518606663","0.22834589518606663"
"12","0.28159349411726","0.28159349411726","0.28159349411726","0.24627794977277517","0.24627794977277517","0.24627794977277517","0.30045461747795343","0.30045461747795343","0.30045461747795343","0.17695549130439758","0.17695549130439758","0.17695549130439758","0.25029703974723816","0.25029703974723816","0.25029703974723816","0.22762248665094376","0.22762248665094376","0.22762248665094376"
"13","0.275920620188117","0.275920620188117","0.275920620188117","0.245226277038455","0.245226277038455","0.245226277038455","0.29994722828269005","0.29994722828269005","0.29994722828269005","0.17347069829702377","0.17347069829702377","0.17347069829702377","0.2463974580168724","0.2463974580168724","0.2463974580168724","0.22684857808053493","0.22684857808053493","0.22684857808053493"
"14","0.27163999527692795","0.27163999527692795","0.27163999527692795","0.24442719016224146","0.24442719016224146","0.24442719016224146","0.29935360606759787","0.29935360606759787","0.29935360606759787","0.16993449069559574","0.16993449069559574","0.16993449069559574","0.2433493509888649","0.2433493509888649","0.2433493509888649","0.22605348378419876","0.22605348378419876","0.22605348378419876"
"15","0.26834100019186735","0.26834100019186735","0.26834100019186735","0.2437841109931469","0.2437841109931469","0.2437841109931469","0.29871980799362063","0.29871980799362063","0.29871980799362063","0.16669665649533272","0.16669665649533272","0.16669665649533272","0.24090888164937496","0.24090888164937496","0.24090888164937496","0.2252445686608553","0.2252445686608553","0.2252445686608553"
"16","0.26574032567441463","0.26574032567441463","0.26574032567441463","0.24327575787901878","0.24327575787901878","0.24327575787901878","0.29805115424096584","0.29805115424096584","0.29805115424096584","0.16375543177127838","0.16375543177127838","0.16375543177127838","0.2389507908374071","0.2389507908374071","0.2389507908374071","0.22443410381674767","0.22443410381674767","0.22443410381674767"
"17","0.26367797143757343","0.26367797143757343","0.26367797143757343","0.24284713249653578","0.24284713249653578","0.24284713249653578","0.29738678596913815","0.29738678596913815","0.29738678596913815","0.16112694703042507","0.16112694703042507","0.16112694703042507","0.23734799772500992","0.23734799772500992","0.23734799772500992","0.22362859174609184","0.22362859174609184","0.22362859174609184"
"18","0.26202332973480225","0.26202332973480225","0.26202332973480225","0.2424738770350814","0.2424738770350814","0.2424738770350814","0.29671625094488263","0.29671625094488263","0.29671625094488263","0.15882247127592564","0.15882247127592564","0.15882247127592564","0.23600655607879162","0.23600655607879162","0.23600655607879162","0.22279930114746094","0.22279930114746094","0.22279930114746094"
"19","0.2606874192133546","0.2606874192133546","0.2606874192133546","0.24213880579918623","0.24213880579918623","0.24213880579918623","0.2959931385703385","0.2959931385703385","0.2959931385703385","0.1568295918405056","0.1568295918405056","0.1568295918405056","0.23488079942762852","0.23488079942762852","0.23488079942762852","0.22197162359952927","0.22197162359952927","0.22197162359952927"
"20","0.2595904301851988","0.2595904301851988","0.2595904301851988","0.24183574225753546","0.24183574225753546","0.24183574225753546","0.29528217390179634","0.29528217390179634","0.29528217390179634","0.15510777942836285","0.15510777942836285","0.15510777942836285","0.23393046390265226","0.23393046390265226","0.23393046390265226","0.2211608737707138","0.2211608737707138","0.2211608737707138"
"21","0.25865027867257595","0.25865027867257595","0.25865027867257595","0.24155436549335718","0.24155436549335718","0.24155436549335718","0.29455730877816677","0.29455730877816677","0.29455730877816677","0.15363535471260548","0.15363535471260548","0.15363535471260548","0.23309653718024492","0.23309653718024492","0.23309653718024492","0.22034608386456966","0.22034608386456966","0.22034608386456966"
"22","0.2578418478369713","0.2578418478369713","0.2578418478369713","0.24127742648124695","0.24127742648124695","0.24127742648124695","0.2938103126361966","0.2938103126361966","0.2938103126361966","0.15239890106022358","0.15239890106022358","0.15239890106022358","0.23238097317516804","0.23238097317516804","0.23238097317516804","0.21953607723116875","0.21953607723116875","0.21953607723116875"
"23","0.257165240123868","0.257165240123868","0.257165240123868","0.2410372020676732","0.2410372020676732","0.2410372020676732","0.2930227085016668","0.2930227085016668","0.2930227085016668","0.1513455044478178","0.1513455044478178","0.1513455044478178","0.2317492114380002","0.2317492114380002","0.2317492114380002","0.21872081607580185","0.21872081607580185","0.21872081607580185"
"24","0.2565536880865693","0.2565536880865693","0.2565536880865693","0.24078025203198195","0.24078025203198195","0.24078025203198195","0.2922666440717876","0.2922666440717876","0.2922666440717876","0.15046232007443905","0.15046232007443905","0.15046232007443905","0.23117470182478428","0.23117470182478428","0.23117470182478428","0.21790877357125282","0.21790877357125282","0.21790877357125282"
"25","0.2560450127348304","0.2560450127348304","0.2560450127348304","0.2405500030145049","0.2405500030145049","0.2405500030145049","0.29151283390820026","0.29151283390820026","0.29151283390820026","0.14973498322069645","0.14973498322069645","0.14973498322069645","0.23067095503211021","0.23067095503211021","0.23067095503211021","0.21710846200585365","0.21710846200585365","0.21710846200585365"
"26","0.25560208782553673","0.25560208782553673","0.25560208782553673","0.24033921211957932","0.24033921211957932","0.24033921211957932","0.29073528992012143","0.29073528992012143","0.29073528992012143","0.1491180881857872","0.1491180881857872","0.1491180881857872","0.2302029924467206","0.2302029924467206","0.2302029924467206","0.21631435304880142","0.21631435304880142","0.21631435304880142"
"27","0.25520426873117685","0.25520426873117685","0.25520426873117685","0.24011552054435015","0.24011552054435015","0.24011552054435015","0.2899324777536094","0.2899324777536094","0.2899324777536094","0.14859150536358356","0.14859150536358356","0.14859150536358356","0.22977315168827772","0.22977315168827772","0.22977315168827772","0.21552065387368202","0.21552065387368202","0.21552065387368202"
"28","0.2548404149711132","0.2548404149711132","0.2548404149711132","0.23989698570221663","0.23989698570221663","0.23989698570221663","0.2890815269201994","0.2890815269201994","0.2890815269201994","0.14813213050365448","0.14813213050365448","0.14813213050365448","0.22937458753585815","0.22937458753585815","0.22937458753585815","0.21474052034318447","0.21474052034318447","0.21474052034318447"
"29","0.2545292004942894","0.2545292004942894","0.2545292004942894","0.23969181440770626","0.23969181440770626","0.23969181440770626","0.2882485054433346","0.2882485054433346","0.2882485054433346","0.14773480966687202","0.14773480966687202","0.14773480966687202","0.22899721004068851","0.22899721004068851","0.22899721004068851","0.21397281251847744","0.21397281251847744","0.21397281251847744"
"30","0.2542293658480048","0.2542293658480048","0.2542293658480048","0.23950677178800106","0.23950677178800106","0.23950677178800106","0.28744842670857906","0.28744842670857906","0.28744842670857906","0.1474020816385746","0.1474020816385746","0.1474020816385746","0.22863050177693367","0.22863050177693367","0.22863050177693367","0.21320349909365177","0.21320349909365177","0.21320349909365177"
"31","0.2539233388379216","0.2539233388379216","0.2539233388379216","0.2393231764435768","0.2393231764435768","0.2393231764435768","0.28667569952085614","0.28667569952085614","0.28667569952085614","0.14711779542267323","0.14711779542267323","0.14711779542267323","0.22829276509582996","0.22829276509582996","0.22829276509582996","0.2124385517090559","0.2124385517090559","0.2124385517090559"
"32","0.25363769568502903","0.25363769568502903","0.25363769568502903","0.23913802579045296","0.23913802579045296","0.23913802579045296","0.2859436823055148","0.2859436823055148","0.2859436823055148","0.14687379263341427","0.14687379263341427","0.14687379263341427","0.22797300480306149","0.22797300480306149","0.22797300480306149","0.21167677268385887","0.21167677268385887","0.21167677268385887"
"33","0.2533538416028023","0.2533538416028023","0.2533538416028023","0.23896424472332","0.23896424472332","0.23896424472332","0.2852931758388877","0.2852931758388877","0.2852931758388877","0.14666467159986496","0.14666467159986496","0.14666467159986496","0.2276703640818596","0.2276703640818596","0.2276703640818596","0.21092435531318188","0.21092435531318188","0.21092435531318188"
"34","0.2530914042145014","0.2530914042145014","0.2530914042145014","0.23877856507897377","0.23877856507897377","0.23877856507897377","0.2847328200004995","0.2847328200004995","0.2847328200004995","0.14647082425653934","0.14647082425653934","0.14647082425653934","0.22735159285366535","0.22735159285366535","0.22735159285366535","0.21017544530332088","0.21017544530332088","0.21017544530332088"
"35","0.25284055434167385","0.25284055434167385","0.25284055434167385","0.23863606620579958","0.23863606620579958","0.23863606620579958","0.28427782375365496","0.28427782375365496","0.28427782375365496","0.14629503712058067","0.14629503712058067","0.14629503712058067","0.22705701738595963","0.22705701738595963","0.22705701738595963","0.20943043380975723","0.20943043380975723","0.20943043380975723"
"36","0.25259343907237053","0.25259343907237053","0.25259343907237053","0.23845569882541895","0.23845569882541895","0.23845569882541895","0.2841752483509481","0.2841752483509481","0.2841752483509481","0.1461404450237751","0.1461404450237751","0.1461404450237751","0.22676035296171904","0.22676035296171904","0.22676035296171904","0.20870653353631496","0.20870653353631496","0.20870653353631496"
"37","0.2523478530347347","0.2523478530347347","0.2523478530347347","0.2383211012929678","0.2383211012929678","0.2383211012929678","0.2842502505518496","0.2842502505518496","0.2842502505518496","0.14599484577775002","0.14599484577775002","0.14599484577775002","0.22647606395184994","0.22647606395184994","0.22647606395184994","0.20800064876675606","0.20800064876675606","0.20800064876675606"
"38","0.2521138861775398","0.2521138861775398","0.2521138861775398","0.2381856720894575","0.2381856720894575","0.2381856720894575","0.2846506745554507","0.2846506745554507","0.2846506745554507","0.14586560241878033","0.14586560241878033","0.14586560241878033","0.22619875334203243","0.22619875334203243","0.22619875334203243","0.20730766654014587","0.20730766654014587","0.20730766654014587"
"39","0.2518848106265068","0.2518848106265068","0.2518848106265068","0.23799948021769524","0.23799948021769524","0.23799948021769524","0.2853755271062255","0.2853755271062255","0.2853755271062255","0.14575344137847424","0.14575344137847424","0.14575344137847424","0.22592668607831","0.22592668607831","0.22592668607831","0.2066328339278698","0.2066328339278698","0.2066328339278698"
"40","0.2516505979001522","0.2516505979001522","0.2516505979001522","0.2378457896411419","0.2378457896411419","0.2378457896411419","0.28656635992228985","0.28656635992228985","0.28656635992228985","0.1456303969025612","0.1456303969025612","0.1456303969025612","0.2256546812132001","0.2256546812132001","0.2256546812132001","0.2059692181646824","0.2059692181646824","0.2059692181646824"
"41","0.25141891092061996","0.25141891092061996","0.25141891092061996","0.23769332468509674","0.23769332468509674","0.23769332468509674","0.2881838851608336","0.2881838851608336","0.2881838851608336","0.14551919884979725","0.14551919884979725","0.14551919884979725","0.22537147160619497","0.22537147160619497","0.22537147160619497","0.20532741025090218","0.20532741025090218","0.20532741025090218"
"42","0.251169977709651","0.251169977709651","0.251169977709651","0.23755293898284435","0.23755293898284435","0.23755293898284435","0.29031655797734857","0.29031655797734857","0.29031655797734857","0.14540686830878258","0.14540686830878258","0.14540686830878258","0.22510340623557568","0.22510340623557568","0.22510340623557568","0.2046846579760313","0.2046846579760313","0.2046846579760313"
"43","0.2509142206981778","0.2509142206981778","0.2509142206981778","0.23739082366228104","0.23739082366228104","0.23739082366228104","0.2930170828476548","0.2930170828476548","0.2930170828476548","0.14529395289719105","0.14529395289719105","0.14529395289719105","0.22483543772250414","0.22483543772250414","0.22483543772250414","0.2040711510926485","0.2040711510926485","0.2040711510926485"
"44","0.25067358277738094","0.25067358277738094","0.25067358277738094","0.23723019007593393","0.23723019007593393","0.23723019007593393","0.2963107000105083","0.2963107000105083","0.2963107000105083","0.14519085548818111","0.14519085548818111","0.14519085548818111","0.2245837040245533","0.2245837040245533","0.2245837040245533","0.2034765314310789","0.2034765314310789","0.2034765314310789"
"45","0.25041373632848263","0.25041373632848263","0.25041373632848263","0.23705997876822948","0.23705997876822948","0.23705997876822948","0.30014375038444996","0.30014375038444996","0.30014375038444996","0.14508605748414993","0.14508605748414993","0.14508605748414993","0.2243099231272936","0.2243099231272936","0.2243099231272936","0.20290064997971058","0.20290064997971058","0.20290064997971058"
"46","0.2501817485317588","0.2501817485317588","0.2501817485317588","0.23686188645660877","0.23686188645660877","0.23686188645660877","0.3044992717914283","0.3044992717914283","0.3044992717914283","0.1449766419827938","0.1449766419827938","0.1449766419827938","0.22402569372206926","0.22402569372206926","0.22402569372206926","0.202358428388834","0.202358428388834","0.202358428388834"
"47","0.24994136672466993","0.24994136672466993","0.24994136672466993","0.2366671822965145","0.2366671822965145","0.2366671822965145","0.3091557431034744","0.3091557431034744","0.3091557431034744","0.14487799257040024","0.14487799257040024","0.14487799257040024","0.22376110590994358","0.22376110590994358","0.22376110590994358","0.20185019448399544","0.20185019448399544","0.20185019448399544"
"48","0.2497076466679573","0.2497076466679573","0.2497076466679573","0.23646498285233974","0.23646498285233974","0.23646498285233974","0.3141845646314323","0.3141845646314323","0.3141845646314323","0.14477382600307465","0.14477382600307465","0.14477382600307465","0.22350493259727955","0.22350493259727955","0.22350493259727955","0.20136548578739166","0.20136548578739166","0.20136548578739166"
"49","0.2494569094851613","0.2494569094851613","0.2494569094851613","0.2362366197630763","0.2362366197630763","0.2362366197630763","0.3193474365398288","0.3193474365398288","0.3193474365398288","0.14467853866517544","0.14467853866517544","0.14467853866517544","0.22327858582139015","0.22327858582139015","0.22327858582139015","0.20090432278811932","0.20090432278811932","0.20090432278811932"
"50","0.24921931605786085","0.24921931605786085","0.24921931605786085","0.23600010387599468","0.23600010387599468","0.23600010387599468","0.3246726240031421","0.3246726240031421","0.3246726240031421","0.14456041902303696","0.14456041902303696","0.14456041902303696","0.22303972952067852","0.22303972952067852","0.22303972952067852","0.20049243234097958","0.20049243234097958","0.20049243234097958"
"51","0.24897177517414093","0.24897177517414093","0.24897177517414093","0.23575103282928467","0.23575103282928467","0.23575103282928467","0.3299083365127444","0.3299083365127444","0.3299083365127444","0.14445645362138748","0.14445645362138748","0.14445645362138748","0.22280867584049702","0.22280867584049702","0.22280867584049702","0.2001245766878128","0.2001245766878128","0.2001245766878128"
"52","0.24873653426766396","0.24873653426766396","0.24873653426766396","0.235494839027524","0.235494839027524","0.235494839027524","0.33506200462579727","0.33506200462579727","0.33506200462579727","0.1443476378917694","0.1443476378917694","0.1443476378917694","0.22259998694062233","0.22259998694062233","0.22259998694062233","0.199799045920372","0.199799045920372","0.199799045920372"
"53","0.24849872943013906","0.24849872943013906","0.24849872943013906","0.23519487399607897","0.23519487399607897","0.23519487399607897","0.3400181960314512","0.3400181960314512","0.3400181960314512","0.1442489866167307","0.1442489866167307","0.1442489866167307","0.22240693029016256","0.22240693029016256","0.22240693029016256","0.19948468543589115","0.19948468543589115","0.19948468543589115"
"54","0.2482449384406209","0.2482449384406209","0.2482449384406209","0.23490405455231667","0.23490405455231667","0.23490405455231667","0.34455376118421555","0.34455376118421555","0.34455376118421555","0.14415033906698227","0.14415033906698227","0.14415033906698227","0.2222013734281063","0.2222013734281063","0.2222013734281063","0.1992091778665781","0.1992091778665781","0.1992091778665781"
"55","0.24799336772412062","0.24799336772412062","0.24799336772412062","0.23459336534142494","0.23459336534142494","0.23459336534142494","0.34888838417828083","0.34888838417828083","0.34888838417828083","0.14404559507966042","0.14404559507966042","0.14404559507966042","0.22200516890734434","0.22200516890734434","0.22200516890734434","0.19898726977407932","0.19898726977407932","0.19898726977407932"
"56","0.2477490697056055","0.2477490697056055","0.2477490697056055","0.23426855448633432","0.23426855448633432","0.23426855448633432","0.35272820107638836","0.35272820107638836","0.35272820107638836","0.14393219538033009","0.14393219538033009","0.14393219538033009","0.22182077821344137","0.22182077821344137","0.22182077821344137","0.19880313612520695","0.19880313612520695","0.19880313612520695"
"57","0.2475180197507143","0.2475180197507143","0.2475180197507143","0.23395992629230022","0.23395992629230022","0.23395992629230022","0.3561579640954733","0.3561579640954733","0.3561579640954733","0.1438283883035183","0.1438283883035183","0.1438283883035183","0.22167268674820662","0.22167268674820662","0.22167268674820662","0.19865798018872738","0.19865798018872738","0.19865798018872738"
"58","0.24725626595318317","0.24725626595318317","0.24725626595318317","0.2336454251781106","0.2336454251781106","0.2336454251781106","0.3592235865071416","0.3592235865071416","0.3592235865071416","0.14372555911540985","0.14372555911540985","0.14372555911540985","0.22153861913830042","0.22153861913830042","0.22153861913830042","0.19855904765427113","0.19855904765427113","0.19855904765427113"
"59","0.2470095530152321","0.2470095530152321","0.2470095530152321","0.23332126531749964","0.23332126531749964","0.23332126531749964","0.3617655457928777","0.3617655457928777","0.3617655457928777","0.1436230819672346","0.1436230819672346","0.1436230819672346","0.22139614261686802","0.22139614261686802","0.22139614261686802","0.19848200492560863","0.19848200492560863","0.19848200492560863"
"60","0.24671116191893816","0.24671116191893816","0.24671116191893816","0.23298558685928583","0.23298558685928583","0.23298558685928583","0.3639097372069955","0.3639097372069955","0.3639097372069955","0.1435121987015009","0.1435121987015009","0.1435121987015009","0.22130197379738092","0.22130197379738092","0.22130197379738092","0.19844424165785313","0.19844424165785313","0.19844424165785313"
"61","0.24645133689045906","0.24645133689045906","0.24645133689045906","0.23265330214053392","0.23265330214053392","0.23265330214053392","0.3657098766416311","0.3657098766416311","0.3657098766416311","0.14340588822960854","0.14340588822960854","0.14340588822960854","0.22121355682611465","0.22121355682611465","0.22121355682611465","0.1984397154301405","0.1984397154301405","0.1984397154301405"
"62","0.2461813958361745","0.2461813958361745","0.2461813958361745","0.23232872411608696","0.23232872411608696","0.23232872411608696","0.3670257544144988","0.3670257544144988","0.3670257544144988","0.1433075089007616","0.1433075089007616","0.1433075089007616","0.2211322784423828","0.2211322784423828","0.2211322784423828","0.19846441224217415","0.19846441224217415","0.19846441224217415"
"63","0.24592487793415785","0.24592487793415785","0.24592487793415785","0.23201967030763626","0.23201967030763626","0.23201967030763626","0.3679945431649685","0.3679945431649685","0.3679945431649685","0.14319666102528572","0.14319666102528572","0.14319666102528572","0.221095135435462","0.221095135435462","0.221095135435462","0.1985223013907671","0.1985223013907671","0.1985223013907671"
"64","0.24566045124083757","0.24566045124083757","0.24566045124083757","0.23168519046157598","0.23168519046157598","0.23168519046157598","0.3685631463304162","0.3685631463304162","0.3685631463304162","0.14308921247720718","0.14308921247720718","0.14308921247720718","0.22108221426606178","0.22108221426606178","0.22108221426606178","0.1986267101019621","0.1986267101019621","0.1986267101019621"
"65","0.24537682253867388","0.24537682253867388","0.24537682253867388","0.23135400004684925","0.23135400004684925","0.23135400004684925","0.3688072385266423","0.3688072385266423","0.3688072385266423","0.14298326149582863","0.14298326149582863","0.14298326149582863","0.22107142210006714","0.22107142210006714","0.22107142210006714","0.19873333349823952","0.19873333349823952","0.19873333349823952"
"66","0.24510332569479942","0.24510332569479942","0.24510332569479942","0.23104828037321568","0.23104828037321568","0.23104828037321568","0.36879176553338766","0.36879176553338766","0.36879176553338766","0.14287513494491577","0.14287513494491577","0.14287513494491577","0.2210853723809123","0.2210853723809123","0.2210853723809123","0.1988961063325405","0.1988961063325405","0.1988961063325405"
"67","0.2448015594854951","0.2448015594854951","0.2448015594854951","0.23072289768606424","0.23072289768606424","0.23072289768606424","0.36838748678565025","0.36838748678565025","0.36838748678565025","0.14275224320590496","0.14275224320590496","0.14275224320590496","0.22112033050507307","0.22112033050507307","0.22112033050507307","0.19906886108219624","0.19906886108219624","0.19906886108219624"
"68","0.2445466248318553","0.2445466248318553","0.2445466248318553","0.23043107334524393","0.23043107334524393","0.23043107334524393","0.3677779994904995","0.3677779994904995","0.3677779994904995","0.14264254085719585","0.14264254085719585","0.14264254085719585","0.221214534714818","0.221214534714818","0.221214534714818","0.19927510432898998","0.19927510432898998","0.19927510432898998"
"69","0.24430183321237564","0.24430183321237564","0.24430183321237564","0.23015969153493643","0.23015969153493643","0.23015969153493643","0.3669622354209423","0.3669622354209423","0.3669622354209423","0.1425304003059864","0.1425304003059864","0.1425304003059864","0.22129976842552423","0.22129976842552423","0.22129976842552423","0.19949422776699066","0.19949422776699066","0.19949422776699066"
"70","0.24405034352093935","0.24405034352093935","0.24405034352093935","0.22988767456263304","0.22988767456263304","0.22988767456263304","0.36594977509230375","0.36594977509230375","0.36594977509230375","0.14240563474595547","0.14240563474595547","0.14240563474595547","0.22145808767527342","0.22145808767527342","0.22145808767527342","0.19972939044237137","0.19972939044237137","0.19972939044237137"
"71","0.24379897769540548","0.24379897769540548","0.24379897769540548","0.22961145546287298","0.22961145546287298","0.22961145546287298","0.3647123407572508","0.3647123407572508","0.3647123407572508","0.14229634031653404","0.14229634031653404","0.14229634031653404","0.22161869890987873","0.22161869890987873","0.22161869890987873","0.20000691153109074","0.20000691153109074","0.20000691153109074"
"72","0.24357629846781492","0.24357629846781492","0.24357629846781492","0.2293289676308632","0.2293289676308632","0.2293289676308632","0.3633718667551875","0.3633718667551875","0.3633718667551875","0.14217287674546242","0.14217287674546242","0.14217287674546242","0.22180604096502066","0.22180604096502066","0.22180604096502066","0.20027594454586506","0.20027594454586506","0.20027594454586506"
"73","0.2433265009894967","0.2433265009894967","0.2433265009894967","0.22907515242695808","0.22907515242695808","0.22907515242695808","0.36188369896262884","0.36188369896262884","0.36188369896262884","0.14205904863774776","0.14205904863774776","0.14205904863774776","0.2220380250364542","0.2220380250364542","0.2220380250364542","0.20058155618607998","0.20058155618607998","0.20058155618607998"
"74","0.24304653238505125","0.24304653238505125","0.24304653238505125","0.22881611995398998","0.22881611995398998","0.22881611995398998","0.3602157458662987","0.3602157458662987","0.3602157458662987","0.14194470457732677","0.14194470457732677","0.14194470457732677","0.22230486571788788","0.22230486571788788","0.22230486571788788","0.20089504681527615","0.20089504681527615","0.20089504681527615"
"75","0.24279214441776276","0.24279214441776276","0.24279214441776276","0.22857368364930153","0.22857368364930153","0.22857368364930153","0.3584726909175515","0.3584726909175515","0.3584726909175515","0.14182421937584877","0.14182421937584877","0.14182421937584877","0.222604651004076","0.222604651004076","0.222604651004076","0.20119601488113403","0.20119601488113403","0.20119601488113403"
"76","0.2425110824406147","0.2425110824406147","0.2425110824406147","0.228343291208148","0.228343291208148","0.228343291208148","0.3566406350582838","0.3566406350582838","0.3566406350582838","0.14170462265610695","0.14170462265610695","0.14170462265610695","0.22294428665190935","0.22294428665190935","0.22294428665190935","0.2015006560832262","0.2015006560832262","0.2015006560832262"
"77","0.24224655888974667","0.24224655888974667","0.24224655888974667","0.22811796888709068","0.22811796888709068","0.22811796888709068","0.354756654240191","0.354756654240191","0.354756654240191","0.14156853035092354","0.14156853035092354","0.14156853035092354","0.22333084419369698","0.22333084419369698","0.22333084419369698","0.20182999409735203","0.20182999409735203","0.20182999409735203"
"78","0.24197794403880835","0.24197794403880835","0.24197794403880835","0.2279062094166875","0.2279062094166875","0.2279062094166875","0.35283261351287365","0.35283261351287365","0.35283261351287365","0.14144768379628658","0.14144768379628658","0.14144768379628658","0.22374353650957346","0.22374353650957346","0.22374353650957346","0.2021560538560152","0.2021560538560152","0.2021560538560152"
