"Step","stairs_pose_net_effb0 - epoch/test_translation_loss","stairs_pose_net_effb0 - epoch/test_translation_loss__MIN","stairs_pose_net_effb0 - epoch/test_translation_loss__MAX","pumpkin_pose_net_effb0 - epoch/test_translation_loss","pumpkin_pose_net_effb0 - epoch/test_translation_loss__MIN","pumpkin_pose_net_effb0 - epoch/test_translation_loss__MAX","office_pose_net_effb0 - epoch/test_translation_loss","office_pose_net_effb0 - epoch/test_translation_loss__MIN","office_pose_net_effb0 - epoch/test_translation_loss__MAX","heads_pose_net_effb0 - epoch/test_translation_loss","heads_pose_net_effb0 - epoch/test_translation_loss__MIN","heads_pose_net_effb0 - epoch/test_translation_loss__MAX","fire_pose_net_effb0 - epoch/test_translation_loss","fire_pose_net_effb0 - epoch/test_translation_loss__MIN","fire_pose_net_effb0 - epoch/test_translation_loss__MAX","chess_pose_net_effb0 - epoch/test_translation_loss","chess_pose_net_effb0 - epoch/test_translation_loss__MIN","chess_pose_net_effb0 - epoch/test_translation_loss__MAX"
"11","0.6554111503064632","0.6554111503064632","0.6554111503064632","0.48644505348056555","0.48644505348056555","0.48644505348056555","0.6307859206572175","0.6307859206572175","0.6307859206572175","0.1111763222143054","0.1111763222143054","0.1111763222143054","0.45036038197577","0.45036038197577","0.45036038197577","0.406414526514709","0.406414526514709","0.406414526514709"
"12","0.6484265215694904","0.6484265215694904","0.6484265215694904","0.4780979696661234","0.4780979696661234","0.4780979696661234","0.6143163894303143","0.6143163894303143","0.6143163894303143","0.11129307420924306","0.11129307420924306","0.11129307420924306","0.44567632861435413","0.44567632861435413","0.44567632861435413","0.39853322226554155","0.39853322226554155","0.39853322226554155"
"13","0.6411866042762995","0.6411866042762995","0.6411866042762995","0.4714314844459295","0.4714314844459295","0.4714314844459295","0.6047874526120722","0.6047874526120722","0.6047874526120722","0.11113199917599559","0.11113199917599559","0.11113199917599559","0.44175718259066343","0.44175718259066343","0.44175718259066343","0.3879458727315068","0.3879458727315068","0.3879458727315068"
"14","0.634457491338253","0.634457491338253","0.634457491338253","0.46563538163900375","0.46563538163900375","0.46563538163900375","0.5927631948143244","0.5927631948143244","0.5927631948143244","0.1108445362187922","0.1108445362187922","0.1108445362187922","0.4378555193543434","0.4378555193543434","0.4378555193543434","0.38146029133349657","0.38146029133349657","0.38146029133349657"
"15","0.6278370656073093","0.6278370656073093","0.6278370656073093","0.45842916890978813","0.45842916890978813","0.45842916890978813","0.5863744588568807","0.5863744588568807","0.5863744588568807","0.11068365024402738","0.11068365024402738","0.11068365024402738","0.43411037884652615","0.43411037884652615","0.43411037884652615","0.37364214565604925","0.37364214565604925","0.37364214565604925"
"16","0.6211687549948692","0.6211687549948692","0.6211687549948692","0.45365750323981047","0.45365750323981047","0.45365750323981047","0.5742522366344929","0.5742522366344929","0.5742522366344929","0.11035143956542015","0.11035143956542015","0.11035143956542015","0.43066215701401234","0.43066215701401234","0.43066215701401234","0.3662662049755454","0.3662662049755454","0.3662662049755454"
"17","0.615814421325922","0.615814421325922","0.615814421325922","0.4488769471645355","0.4488769471645355","0.4488769471645355","0.5699879522435367","0.5699879522435367","0.5699879522435367","0.11017350107431412","0.11017350107431412","0.11017350107431412","0.42744420375674963","0.42744420375674963","0.42744420375674963","0.3594791889190674","0.3594791889190674","0.3594791889190674"
"18","0.6095013059675694","0.6095013059675694","0.6095013059675694","0.4413845259696245","0.4413845259696245","0.4413845259696245","0.5645732348784804","0.5645732348784804","0.5645732348784804","0.1097718458622694","0.1097718458622694","0.1097718458622694","0.42476294795051217","0.42476294795051217","0.42476294795051217","0.353848360478878","0.353848360478878","0.353848360478878"
"19","0.6035567056387663","0.6035567056387663","0.6035567056387663","0.4366381177678704","0.4366381177678704","0.4366381177678704","0.5595832248218358","0.5595832248218358","0.5595832248218358","0.10949351638555527","0.10949351638555527","0.10949351638555527","0.42140654707327485","0.42140654707327485","0.42140654707327485","0.34933504462242126","0.34933504462242126","0.34933504462242126"
"20","0.5987043213099241","0.5987043213099241","0.5987043213099241","0.43132220674306154","0.43132220674306154","0.43132220674306154","0.5522639751434326","0.5522639751434326","0.5522639751434326","0.10917755123227835","0.10917755123227835","0.10917755123227835","0.4178234119899571","0.4178234119899571","0.4178234119899571","0.3424764899536967","0.3424764899536967","0.3424764899536967"
"21","0.5920328572392464","0.5920328572392464","0.5920328572392464","0.42880554124712944","0.42880554124712944","0.42880554124712944","0.5617133225314319","0.5617133225314319","0.5617133225314319","0.10898885875940323","0.10898885875940323","0.10898885875940323","0.4161542830988765","0.4161542830988765","0.4161542830988765","0.33831577003002167","0.33831577003002167","0.33831577003002167"
"22","0.5870383307337761","0.5870383307337761","0.5870383307337761","0.4250285914167762","0.4250285914167762","0.4250285914167762","0.5638249749317765","0.5638249749317765","0.5638249749317765","0.10872147465124726","0.10872147465124726","0.10872147465124726","0.4130675350315869","0.4130675350315869","0.4130675350315869","0.3335447581484914","0.3335447581484914","0.3335447581484914"
"23","0.5822225660085678","0.5822225660085678","0.5822225660085678","0.419342340901494","0.419342340901494","0.419342340901494","0.5628663841634989","0.5628663841634989","0.5628663841634989","0.10862667486071587","0.10862667486071587","0.10862667486071587","0.41164441872388124","0.41164441872388124","0.41164441872388124","0.32917638728395104","0.32917638728395104","0.32917638728395104"
"24","0.5772037822753191","0.5772037822753191","0.5772037822753191","0.4157363772392273","0.4157363772392273","0.4157363772392273","0.5670987968333066","0.5670987968333066","0.5670987968333066","0.10831901943311095","0.10831901943311095","0.10831901943311095","0.4094098338391632","0.4094098338391632","0.4094098338391632","0.32618228904902935","0.32618228904902935","0.32618228904902935"
"25","0.5707006379961967","0.5707006379961967","0.5707006379961967","0.4122502012178302","0.4122502012178302","0.4122502012178302","0.5723004881292582","0.5723004881292582","0.5723004881292582","0.10808168817311525","0.10808168817311525","0.10808168817311525","0.40755188348703086","0.40755188348703086","0.40755188348703086","0.32269989140331745","0.32269989140331745","0.32269989140331745"
"26","0.5653867088258266","0.5653867088258266","0.5653867088258266","0.4093503002077341","0.4093503002077341","0.4093503002077341","0.5707827894948423","0.5707827894948423","0.5707827894948423","0.1080590640194714","0.1080590640194714","0.1080590640194714","0.4055062753614038","0.4055062753614038","0.4055062753614038","0.31867758743464947","0.31867758743464947","0.31867758743464947"
"27","0.5608315467834473","0.5608315467834473","0.5608315467834473","0.405738958157599","0.405738958157599","0.405738958157599","0.5746574643999338","0.5746574643999338","0.5746574643999338","0.10794815560802817","0.10794815560802817","0.10794815560802817","0.4038019524887204","0.4038019524887204","0.4038019524887204","0.31473405519500375","0.31473405519500375","0.31473405519500375"
"28","0.5566897597163916","0.5566897597163916","0.5566897597163916","0.4035770418122411","0.4035770418122411","0.4035770418122411","0.5741980709135532","0.5741980709135532","0.5741980709135532","0.1076836115680635","0.1076836115680635","0.1076836115680635","0.4019743683747947","0.4019743683747947","0.4019743683747947","0.3125059218145907","0.3125059218145907","0.3125059218145907"
"29","0.5516230035573244","0.5516230035573244","0.5516230035573244","0.3993771057575941","0.3993771057575941","0.3993771057575941","0.571129600983113","0.571129600983113","0.571129600983113","0.10738961910828948","0.10738961910828948","0.10738961910828948","0.4004942546598613","0.4004942546598613","0.4004942546598613","0.3090847013518214","0.3090847013518214","0.3090847013518214"
"30","0.5475798957049847","0.5475798957049847","0.5475798957049847","0.39669886231422424","0.39669886231422424","0.39669886231422424","0.5756444451399148","0.5756444451399148","0.5756444451399148","0.10719151142984629","0.10719151142984629","0.10719151142984629","0.39933462301269174","0.39933462301269174","0.39933462301269174","0.30793169885873795","0.30793169885873795","0.30793169885873795"
"31","0.5425397679209709","0.5425397679209709","0.5425397679209709","0.39529965724796057","0.39529965724796057","0.39529965724796057","0.5682402406819165","0.5682402406819165","0.5682402406819165","0.10701056523248553","0.10701056523248553","0.10701056523248553","0.39782229578122497","0.39782229578122497","0.39782229578122497","0.30519405007362366","0.30519405007362366","0.30519405007362366"
"32","0.5383061952888966","0.5383061952888966","0.5383061952888966","0.39221767242997885","0.39221767242997885","0.39221767242997885","0.5693971640430391","0.5693971640430391","0.5693971640430391","0.1070251795463264","0.1070251795463264","0.1070251795463264","0.39658832270652056","0.39658832270652056","0.39658832270652056","0.3033650405704975","0.3033650405704975","0.3033650405704975"
"33","0.5341773107647896","0.5341773107647896","0.5341773107647896","0.3901406554505229","0.3901406554505229","0.3901406554505229","0.5625025271438062","0.5625025271438062","0.5625025271438062","0.10661461250856519","0.10661461250856519","0.10661461250856519","0.3961424974258989","0.3961424974258989","0.3961424974258989","0.30159169249236584","0.30159169249236584","0.30159169249236584"
"34","0.530984278768301","0.530984278768301","0.530984278768301","0.38758867140859365","0.38758867140859365","0.38758867140859365","0.5576489185914397","0.5576489185914397","0.5576489185914397","0.10643422184512019","0.10643422184512019","0.10643422184512019","0.39483143109828234","0.39483143109828234","0.39483143109828234","0.2990741226822138","0.2990741226822138","0.2990741226822138"
"35","0.5258388631045818","0.5258388631045818","0.5258388631045818","0.3853344991803169","0.3853344991803169","0.3853344991803169","0.5504916254431009","0.5504916254431009","0.5504916254431009","0.10624480340629816","0.10624480340629816","0.10624480340629816","0.39400565158575773","0.39400565158575773","0.39400565158575773","0.2988034375011921","0.2988034375011921","0.2988034375011921"
"36","0.5223029926419258","0.5223029926419258","0.5223029926419258","0.3828200912103057","0.3828200912103057","0.3828200912103057","0.5443603689782321","0.5443603689782321","0.5443603689782321","0.10620699962601066","0.10620699962601066","0.10620699962601066","0.3932272489182651","0.3932272489182651","0.3932272489182651","0.2965189041569829","0.2965189041569829","0.2965189041569829"
"37","0.5185654163360596","0.5185654163360596","0.5185654163360596","0.37941701244562864","0.37941701244562864","0.37941701244562864","0.5405447981320322","0.5405447981320322","0.5405447981320322","0.1060192552395165","0.1060192552395165","0.1060192552395165","0.39276897022500634","0.39276897022500634","0.39276897022500634","0.29498740285634995","0.29498740285634995","0.29498740285634995"
"38","0.5148314982652664","0.5148314982652664","0.5148314982652664","0.37806937051936984","0.37806937051936984","0.37806937051936984","0.5371435694396496","0.5371435694396496","0.5371435694396496","0.10587244667112827","0.10587244667112827","0.10587244667112827","0.39152931421995163","0.39152931421995163","0.39152931421995163","0.295182878151536","0.295182878151536","0.295182878151536"
"39","0.5107403807342052","0.5107403807342052","0.5107403807342052","0.3766177138313651","0.3766177138313651","0.3766177138313651","0.5340647203847766","0.5340647203847766","0.5340647203847766","0.10566102713346481","0.10566102713346481","0.10566102713346481","0.390774033498019","0.390774033498019","0.390774033498019","0.29372287448495626","0.29372287448495626","0.29372287448495626"
"40","0.5078100971877575","0.5078100971877575","0.5078100971877575","0.3751385170035064","0.3751385170035064","0.3751385170035064","0.5281015946529806","0.5281015946529806","0.5281015946529806","0.10546452319249511","0.10546452319249511","0.10546452319249511","0.3893245221115649","0.3893245221115649","0.3893245221115649","0.2922005793079734","0.2922005793079734","0.2922005793079734"
"41","0.503725865855813","0.503725865855813","0.503725865855813","0.3732748031616211","0.3732748031616211","0.3732748031616211","0.5235410584136844","0.5235410584136844","0.5235410584136844","0.10539003740996122","0.10539003740996122","0.10539003740996122","0.38917564135044813","0.38917564135044813","0.38917564135044813","0.29023906867951155","0.29023906867951155","0.29023906867951155"
"42","0.499579805880785","0.499579805880785","0.499579805880785","0.37154315458610654","0.37154315458610654","0.37154315458610654","0.5197270894423127","0.5197270894423127","0.5197270894423127","0.10525904688984156","0.10525904688984156","0.10525904688984156","0.3882577228359878","0.3882577228359878","0.3882577228359878","0.29105238895863295","0.29105238895863295","0.29105238895863295"
"43","0.49666110426187515","0.49666110426187515","0.49666110426187515","0.37080036010593176","0.37080036010593176","0.37080036010593176","0.5149088492617011","0.5149088492617011","0.5149088492617011","0.10508539620786905","0.10508539620786905","0.10508539620786905","0.3877114960923791","0.3877114960923791","0.3877114960923791","0.28923139721155167","0.28923139721155167","0.28923139721155167"
"44","0.4937981590628624","0.4937981590628624","0.4937981590628624","0.36902257055044174","0.36902257055044174","0.36902257055044174","0.5107175577431917","0.5107175577431917","0.5107175577431917","0.10485586617141962","0.10485586617141962","0.10485586617141962","0.38615531707182527","0.38615531707182527","0.38615531707182527","0.2907310528680682","0.2907310528680682","0.2907310528680682"
"45","0.49095185101032257","0.49095185101032257","0.49095185101032257","0.36847948376089334","0.36847948376089334","0.36847948376089334","0.5088366600684822","0.5088366600684822","0.5088366600684822","0.10479057487100363","0.10479057487100363","0.10479057487100363","0.3854199438355863","0.3854199438355863","0.3854199438355863","0.2887377180159092","0.2887377180159092","0.2887377180159092"
"46","0.4864414846524596","0.4864414846524596","0.4864414846524596","0.3669352037832141","0.3669352037832141","0.3669352037832141","0.5048013902269304","0.5048013902269304","0.5048013902269304","0.10452662920579314","0.10452662920579314","0.10452662920579314","0.3847435878124088","0.3847435878124088","0.3847435878124088","0.28867726773023605","0.28867726773023605","0.28867726773023605"
"47","0.48295996990054846","0.48295996990054846","0.48295996990054846","0.36598506150767207","0.36598506150767207","0.36598506150767207","0.500356909353286","0.500356909353286","0.500356909353286","0.10448909737169743","0.10448909737169743","0.10448909737169743","0.3837614497169852","0.3837614497169852","0.3837614497169852","0.2875319318845868","0.2875319318845868","0.2875319318845868"
"48","0.481530899181962","0.481530899181962","0.481530899181962","0.36527763679623604","0.36527763679623604","0.36527763679623604","0.494764014845714","0.494764014845714","0.494764014845714","0.10425585880875587","0.10425585880875587","0.10425585880875587","0.3818466493394226","0.3818466493394226","0.3818466493394226","0.2878240402787924","0.2878240402787924","0.2878240402787924"
"49","0.4784572869539261","0.4784572869539261","0.4784572869539261","0.362619835883379","0.362619835883379","0.362619835883379","0.4927943260408938","0.4927943260408938","0.4927943260408938","0.10424882639199495","0.10424882639199495","0.10424882639199495","0.3813478562515229","0.3813478562515229","0.3813478562515229","0.28735895175486803","0.28735895175486803","0.28735895175486803"
"50","0.47592509537935257","0.47592509537935257","0.47592509537935257","0.3622863981872797","0.3622863981872797","0.3622863981872797","0.48796209832653403","0.48796209832653403","0.48796209832653403","0.10395828308537602","0.10395828308537602","0.10395828308537602","0.3799767855089158","0.3799767855089158","0.3799767855089158","0.28689303901046515","0.28689303901046515","0.28689303901046515"
"51","0.47275391034781933","0.47275391034781933","0.47275391034781933","0.36250720312818885","0.36250720312818885","0.36250720312818885","0.48481884645298123","0.48481884645298123","0.48481884645298123","0.10368360439315438","0.10368360439315438","0.10368360439315438","0.3786071320064366","0.3786071320064366","0.3786071320064366","0.2869870029389858","0.2869870029389858","0.2869870029389858"
"52","0.4696875186637044","0.4696875186637044","0.4696875186637044","0.3607785841450095","0.3607785841450095","0.3607785841450095","0.47809913055971265","0.47809913055971265","0.47809913055971265","0.10372922150418162","0.10372922150418162","0.10372922150418162","0.37702347221784294","0.37702347221784294","0.37702347221784294","0.28598754201084375","0.28598754201084375","0.28598754201084375"
"53","0.46739404648542404","0.46739404648542404","0.46739404648542404","0.35955233685672283","0.35955233685672283","0.35955233685672283","0.4743890482932329","0.4743890482932329","0.4743890482932329","0.10359130939468741","0.10359130939468741","0.10359130939468741","0.3757601629476994","0.3757601629476994","0.3757601629476994","0.2861552257090807","0.2861552257090807","0.2861552257090807"
"54","0.464032044634223","0.464032044634223","0.464032044634223","0.35959936678409576","0.35959936678409576","0.35959936678409576","0.4720220516901463","0.4720220516901463","0.4720220516901463","0.10352346440777183","0.10352346440777183","0.10352346440777183","0.3742163216229528","0.3742163216229528","0.3742163216229528","0.2860378958284855","0.2860378958284855","0.2860378958284855"
"55","0.46264622919261456","0.46264622919261456","0.46264622919261456","0.35999492974951863","0.35999492974951863","0.35999492974951863","0.46817958098836243","0.46817958098836243","0.46817958098836243","0.10326358396559954","0.10326358396559954","0.10326358396559954","0.3726688181050122","0.3726688181050122","0.3726688181050122","0.28545139264315367","0.28545139264315367","0.28545139264315367"
"56","0.46027111262083054","0.46027111262083054","0.46027111262083054","0.3581196772865951","0.3581196772865951","0.3581196772865951","0.46578426915220916","0.46578426915220916","0.46578426915220916","0.10311452997848392","0.10311452997848392","0.10311452997848392","0.3720297154504806","0.3720297154504806","0.3720297154504806","0.28492267057299614","0.28492267057299614","0.28492267057299614"
"57","0.45817017182707787","0.45817017182707787","0.45817017182707787","0.35774514079093933","0.35774514079093933","0.35774514079093933","0.4620415233075619","0.4620415233075619","0.4620415233075619","0.10305689927190542","0.10305689927190542","0.10305689927190542","0.37039096909575164","0.37039096909575164","0.37039096909575164","0.28518920484930277","0.28518920484930277","0.28518920484930277"
"58","0.4554822128266096","0.4554822128266096","0.4554822128266096","0.35664201620966196","0.35664201620966196","0.35664201620966196","0.4564000526443124","0.4564000526443124","0.4564000526443124","0.10294081596657634","0.10294081596657634","0.10294081596657634","0.3687685637269169","0.3687685637269169","0.3687685637269169","0.28527369163930416","0.28527369163930416","0.28527369163930416"
"59","0.4535155426710844","0.4535155426710844","0.4535155426710844","0.3588703256100416","0.3588703256100416","0.3588703256100416","0.4554298771545291","0.4554298771545291","0.4554298771545291","0.10280518513172865","0.10280518513172865","0.10280518513172865","0.36810066481120884","0.36810066481120884","0.36810066481120884","0.2848950494080782","0.2848950494080782","0.2848950494080782"
"60","0.45107370615005493","0.45107370615005493","0.45107370615005493","0.35700053721666336","0.35700053721666336","0.35700053721666336","0.4519633869640529","0.4519633869640529","0.4519633869640529","0.10272137634456158","0.10272137634456158","0.10272137634456158","0.3661825761664659","0.3661825761664659","0.3661825761664659","0.2847851701080799","0.2847851701080799","0.2847851701080799"
"61","0.44940134044736624","0.44940134044736624","0.44940134044736624","0.358209197409451","0.358209197409451","0.358209197409451","0.4477460375055671","0.4477460375055671","0.4477460375055671","0.1025180472061038","0.1025180472061038","0.1025180472061038","0.3646436124108732","0.3646436124108732","0.3646436124108732","0.28513780795037746","0.28513780795037746","0.28513780795037746"
"62","0.4459387008100748","0.4459387008100748","0.4459387008100748","0.3583845985122025","0.3583845985122025","0.3583845985122025","0.4438696033321321","0.4438696033321321","0.4438696033321321","0.10233755968511105","0.10233755968511105","0.10233755968511105","0.3632281522732228","0.3632281522732228","0.3632281522732228","0.28431196976453066","0.28431196976453066","0.28431196976453066"
"63","0.444334888830781","0.444334888830781","0.444334888830781","0.35666662035509944","0.35666662035509944","0.35666662035509944","0.44154792046174407","0.44154792046174407","0.44154792046174407","0.10234875325113535","0.10234875325113535","0.10234875325113535","0.3621200881898403","0.3621200881898403","0.3621200881898403","0.28432992938905954","0.28432992938905954","0.28432992938905954"
"64","0.441072060726583","0.441072060726583","0.441072060726583","0.35523682460188866","0.35523682460188866","0.35523682460188866","0.4371818690560758","0.4371818690560758","0.4371818690560758","0.10216953326016665","0.10216953326016665","0.10216953326016665","0.36068320740014315","0.36068320740014315","0.36068320740014315","0.28461084235459566","0.28461084235459566","0.28461084235459566"
"65","0.43817896768450737","0.43817896768450737","0.43817896768450737","0.35460472758859396","0.35460472758859396","0.35460472758859396","0.4326320367399603","0.4326320367399603","0.4326320367399603","0.1021390138193965","0.1021390138193965","0.1021390138193965","0.3595016193576157","0.3595016193576157","0.3595016193576157","0.28435273095965385","0.28435273095965385","0.28435273095965385"
"66","0.4365677470341325","0.4365677470341325","0.4365677470341325","0.3541528400965035","0.3541528400965035","0.3541528400965035","0.43177185277454555","0.43177185277454555","0.43177185277454555","0.10201493231579661","0.10201493231579661","0.10201493231579661","0.3579508848488331","0.3579508848488331","0.3579508848488331","0.2847119327634573","0.2847119327634573","0.2847119327634573"
"67","0.4346071891486645","0.4346071891486645","0.4346071891486645","0.3536651055328548","0.3536651055328548","0.3536651055328548","0.4295684366952628","0.4295684366952628","0.4295684366952628","0.10188739560544491","0.10188739560544491","0.10188739560544491","0.35617379168979824","0.35617379168979824","0.35617379168979824","0.28465154487639666","0.28465154487639666","0.28465154487639666"
"68","0.4328960105776787","0.4328960105776787","0.4328960105776787","0.3527645552530885","0.3527645552530885","0.3527645552530885","0.4245970093179494","0.4245970093179494","0.4245970093179494","0.10177314281463623","0.10177314281463623","0.10177314281463623","0.35503646288998425","0.35503646288998425","0.35503646288998425","0.2833963604643941","0.2833963604643941","0.2833963604643941"
"69","0.42993873823434114","0.42993873823434114","0.42993873823434114","0.3520007370971143","0.3520007370971143","0.3520007370971143","0.4224782281089574","0.4224782281089574","0.4224782281089574","0.10167824197560549","0.10167824197560549","0.10167824197560549","0.35415976750664413","0.35415976750664413","0.35415976750664413","0.2829638458788395","0.2829638458788395","0.2829638458788395"
"70","0.4270565640181303","0.4270565640181303","0.4270565640181303","0.3501738007180393","0.3501738007180393","0.3501738007180393","0.42002291744574904","0.42002291744574904","0.42002291744574904","0.10153464879840612","0.10153464879840612","0.10153464879840612","0.35286911530420184","0.35286911530420184","0.35286911530420184","0.2825703639537096","0.2825703639537096","0.2825703639537096"
"71","0.42485804110765457","0.42485804110765457","0.42485804110765457","0.3506919010542333","0.3506919010542333","0.3506919010542333","0.41647623013705015","0.41647623013705015","0.41647623013705015","0.10146069899201393","0.10146069899201393","0.10146069899201393","0.35129271587356925","0.35129271587356925","0.35129271587356925","0.28208547085523605","0.28208547085523605","0.28208547085523605"
"72","0.4227081034332514","0.4227081034332514","0.4227081034332514","0.3499552235007286","0.3499552235007286","0.3499552235007286","0.4154982347972691","0.4154982347972691","0.4154982347972691","0.10139093734323978","0.10139093734323978","0.10139093734323978","0.35022585978731513","0.35022585978731513","0.35022585978731513","0.28139582835137844","0.28139582835137844","0.28139582835137844"
"73","0.42080843076109886","0.42080843076109886","0.42080843076109886","0.3480463703162968","0.3480463703162968","0.3480463703162968","0.41237740917131305","0.41237740917131305","0.41237740917131305","0.10123020596802235","0.10123020596802235","0.10123020596802235","0.348659296752885","0.348659296752885","0.348659296752885","0.2800825797021389","0.2800825797021389","0.2800825797021389"
"74","0.41795995365828276","0.41795995365828276","0.41795995365828276","0.3479529279284179","0.3479529279284179","0.3479529279284179","0.40928905946202576","0.40928905946202576","0.40928905946202576","0.10102057736366987","0.10102057736366987","0.10102057736366987","0.347439807606861","0.347439807606861","0.347439807606861","0.28027876652777195","0.28027876652777195","0.28027876652777195"
"75","0.4167072055861354","0.4167072055861354","0.4167072055861354","0.3457287377677858","0.3457287377677858","0.3457287377677858","0.4069876899011433","0.4069876899011433","0.4069876899011433","0.10099300369620323","0.10099300369620323","0.10099300369620323","0.3466611267067492","0.3466611267067492","0.3466611267067492","0.2797998897731304","0.2797998897731304","0.2797998897731304"
"76","0.41393550019711256","0.41393550019711256","0.41393550019711256","0.3450685581192374","0.3450685581192374","0.3450685581192374","0.4051272510550916","0.4051272510550916","0.4051272510550916","0.10079248575493693","0.10079248575493693","0.10079248575493693","0.3457882823422551","0.3457882823422551","0.3457882823422551","0.2787931840866804","0.2787931840866804","0.2787931840866804"
"77","0.4124287599697709","0.4124287599697709","0.4124287599697709","0.3463324224576354","0.3463324224576354","0.3463324224576354","0.401562029030174","0.401562029030174","0.401562029030174","0.100838134996593","0.100838134996593","0.100838134996593","0.3445373096037656","0.3445373096037656","0.3445373096037656","0.27847218606621027","0.27847218606621027","0.27847218606621027"
"78","0.4115019291639328","0.4115019291639328","0.4115019291639328","0.3462532879784703","0.3462532879784703","0.3462532879784703","0.39942608308047056","0.39942608308047056","0.39942608308047056","0.10075600305572152","0.10075600305572152","0.10075600305572152","0.3431933568790555","0.3431933568790555","0.3431933568790555","0.277082372456789","0.277082372456789","0.277082372456789"
