"Step","stairs_pose_net_effb0 - epoch/test_rotation_loss","stairs_pose_net_effb0 - epoch/test_rotation_loss__MIN","stairs_pose_net_effb0 - epoch/test_rotation_loss__MAX","pumpkin_pose_net_effb0 - epoch/test_rotation_loss","pumpkin_pose_net_effb0 - epoch/test_rotation_loss__MIN","pumpkin_pose_net_effb0 - epoch/test_rotation_loss__MAX","office_pose_net_effb0 - epoch/test_rotation_loss","office_pose_net_effb0 - epoch/test_rotation_loss__MIN","office_pose_net_effb0 - epoch/test_rotation_loss__MAX","heads_pose_net_effb0 - epoch/test_rotation_loss","heads_pose_net_effb0 - epoch/test_rotation_loss__MIN","heads_pose_net_effb0 - epoch/test_rotation_loss__MAX","fire_pose_net_effb0 - epoch/test_rotation_loss","fire_pose_net_effb0 - epoch/test_rotation_loss__MIN","fire_pose_net_effb0 - epoch/test_rotation_loss__MAX","chess_pose_net_effb0 - epoch/test_rotation_loss","chess_pose_net_effb0 - epoch/test_rotation_loss__MIN","chess_pose_net_effb0 - epoch/test_rotation_loss__MAX"
"40","0.00895635416964069","0.00895635416964069","0.00895635416964069","0.012814879497454967","0.012814879497454967","0.012814879497454967","0.031030330210342072","0.031030330210342072","0.031030330210342072","0.012096232530893758","0.012096232530893758","0.012096232530893758","0.02438527533377055","0.02438527533377055","0.02438527533377055","0.012143628424382769","0.012143628424382769","0.012143628424382769"
"41","0.008874088787706569","0.008874088787706569","0.008874088787706569","0.012751502530591097","0.012751502530591097","0.012751502530591097","0.03128741882392205","0.03128741882392205","0.03128741882392205","0.012030792830046266","0.012030792830046266","0.012030792830046266","0.02436417044373229","0.02436417044373229","0.02436417044373229","0.011909658118383959","0.011909658118383959","0.011909658118383959"
"42","0.008805442252196372","0.008805442252196372","0.008805442252196372","0.012618849272257648","0.012618849272257648","0.012618849272257648","0.031641330278944224","0.031641330278944224","0.031641330278944224","0.011964268109295517","0.011964268109295517","0.011964268109295517","0.02428721875185147","0.02428721875185147","0.02428721875185147","0.011673837150738109","0.011673837150738109","0.011673837150738109"
"43","0.00876395680825226","0.00876395680825226","0.00876395680825226","0.012460327212465927","0.012460327212465927","0.012460327212465927","0.031852067142608576","0.031852067142608576","0.031852067142608576","0.011943041783524677","0.011943041783524677","0.011943041783524677","0.02432543959002942","0.02432543959002942","0.02432543959002942","0.011451330399722792","0.011451330399722792","0.011451330399722792"
"44","0.008684438624186441","0.008684438624186441","0.008684438624186441","0.012424258893588558","0.012424258893588558","0.012424258893588558","0.03209420316852629","0.03209420316852629","0.03209420316852629","0.011896358133526519","0.011896358133526519","0.011896358133526519","0.024557268334319815","0.024557268334319815","0.024557268334319815","0.011194033795618452","0.011194033795618452","0.011194033795618452"
"45","0.008581811416661367","0.008581811416661367","0.008581811416661367","0.012349490745691583","0.012349490745691583","0.012349490745691583","0.03330951518728398","0.03330951518728398","0.03330951518728398","0.01181179896229878","0.01181179896229878","0.01181179896229878","0.024729393713641912","0.024729393713641912","0.024729393713641912","0.011032909984351136","0.011032909984351136","0.011032909984351136"
"46","0.008606868505012244","0.008606868505012244","0.008606868505012244","0.01224710646783933","0.01224710646783933","0.01224710646783933","0.0328827711782651","0.0328827711782651","0.0328827711782651","0.011770528828492388","0.011770528828492388","0.011770528828492388","0.024927793245296925","0.024927793245296925","0.024927793245296925","0.010796154892886989","0.010796154892886989","0.010796154892886989"
"47","0.00858108967076987","0.00858108967076987","0.00858108967076987","0.012324407929554582","0.012324407929554582","0.012324407929554582","0.03287598262249958","0.03287598262249958","0.03287598262249958","0.011695175402564928","0.011695175402564928","0.011695175402564928","0.025179484393447638","0.025179484393447638","0.025179484393447638","0.010593576567771379","0.010593576567771379","0.010593576567771379"
"48","0.008607643860159442","0.008607643860159442","0.008607643860159442","0.012261626397958025","0.012261626397958025","0.012261626397958025","0.033020702583598904","0.033020702583598904","0.033020702583598904","0.011641355376923457","0.011641355376923457","0.011641355376923457","0.025389206391992047","0.025389206391992047","0.025389206391992047","0.010402080588391982","0.010402080588391982","0.010402080588391982"
"49","0.008637448539957404","0.008637448539957404","0.008637448539957404","0.012252869331859984","0.012252869331859984","0.012252869331859984","0.03271823562681675","0.03271823562681675","0.03271823562681675","0.011620998586295173","0.011620998586295173","0.011620998586295173","0.025696319178678095","0.025696319178678095","0.025696319178678095","0.010247070691548288","0.010247070691548288","0.010247070691548288"
"50","0.008656393038108945","0.008656393038108945","0.008656393038108945","0.012186417225166224","0.012186417225166224","0.012186417225166224","0.03157347520755138","0.03157347520755138","0.03157347520755138","0.011605394072830677","0.011605394072830677","0.011605394072830677","0.025908298295689747","0.025908298295689747","0.025908298295689747","0.010071263073768932","0.010071263073768932","0.010071263073768932"
"51","0.008726779429707676","0.008726779429707676","0.008726779429707676","0.012154651471064426","0.012154651471064426","0.012154651471064426","0.03156662077526562","0.03156662077526562","0.03156662077526562","0.011565493477974087","0.011565493477974087","0.011565493477974087","0.025841672904789448","0.025841672904789448","0.025841672904789448","0.009902941317704972","0.009902941317704972","0.009902941317704972"
"52","0.008837119967211038","0.008837119967211038","0.008837119967211038","0.012119731240090914","0.012119731240090914","0.012119731240090914","0.031247361126588657","0.031247361126588657","0.031247361126588657","0.011510340147651732","0.011510340147651732","0.011510340147651732","0.02588110524811782","0.02588110524811782","0.02588110524811782","0.009800116349651944","0.009800116349651944","0.009800116349651944"
"53","0.008814241969957948","0.008814241969957948","0.008814241969957948","0.012207816194859333","0.012207816194859333","0.012207816194859333","0.0306942974566482","0.0306942974566482","0.0306942974566482","0.011447815137216821","0.011447815137216821","0.011447815137216821","0.02595965494401753","0.02595965494401753","0.02595965494401753","0.00965842973528197","0.00965842973528197","0.00965842973528197"
"54","0.008889305667253211","0.008889305667253211","0.008889305667253211","0.012213000110932626","0.012213000110932626","0.012213000110932626","0.030436087487032637","0.030436087487032637","0.030436087487032637","0.011399120674468577","0.011399120674468577","0.011399120674468577","0.025899018277414143","0.025899018277414143","0.025899018277414143","0.009537844176520593","0.009537844176520593","0.009537844176520593"
"55","0.008815170993329957","0.008815170993329957","0.008815170993329957","0.012174187344498932","0.012174187344498932","0.012174187344498932","0.030014596341061406","0.030014596341061406","0.030014596341061406","0.011346665502060205","0.011346665502060205","0.011346665502060205","0.026216949510853738","0.026216949510853738","0.026216949510853738","0.009409150981809944","0.009409150981809944","0.009409150981809944"
"56","0.008960070466855541","0.008960070466855541","0.008960070466855541","0.012232982073328458","0.012232982073328458","0.012232982073328458","0.029156244243495166","0.029156244243495166","0.029156244243495166","0.011302003578748554","0.011302003578748554","0.011302003578748554","0.026041948149213567","0.026041948149213567","0.026041948149213567","0.009352252585813403","0.009352252585813403","0.009352252585813403"
"57","0.008998220815556124","0.008998220815556124","0.008998220815556124","0.012370543714496307","0.012370543714496307","0.012370543714496307","0.029160830075852573","0.029160830075852573","0.029160830075852573","0.01126416347688064","0.01126416347688064","0.01126416347688064","0.026215779944323003","0.026215779944323003","0.026215779944323003","0.00927233972470276","0.00927233972470276","0.00927233972470276"
"58","0.008990998117951676","0.008990998117951676","0.008990998117951676","0.01237839310488198","0.01237839310488198","0.01237839310488198","0.02863420092035085","0.02863420092035085","0.02863420092035085","0.011219605803489685","0.011219605803489685","0.011219605803489685","0.02621249304502271","0.02621249304502271","0.02621249304502271","0.009183014117297716","0.009183014117297716","0.009183014117297716"
"59","0.008986255910713226","0.008986255910713226","0.008986255910713226","0.012485880317399278","0.012485880317399278","0.012485880317399278","0.02823387509852182","0.02823387509852182","0.02823387509852182","0.01115942228352651","0.01115942228352651","0.01115942228352651","0.02578429679851979","0.02578429679851979","0.02578429679851979","0.009150677506113425","0.009150677506113425","0.009150677506113425"
"60","0.009025465085869655","0.009025465085869655","0.009025465085869655","0.012553204185678624","0.012553204185678624","0.012553204185678624","0.0277623918664176","0.0277623918664176","0.0277623918664176","0.011142327799461782","0.011142327799461782","0.011142327799461782","0.025817479443503544","0.025817479443503544","0.025817479443503544","0.009029647291754372","0.009029647291754372","0.009029647291754372"
"61","0.009231257339706644","0.009231257339706644","0.009231257339706644","0.01254096842603758","0.01254096842603758","0.01254096842603758","0.027853115607285872","0.027853115607285872","0.027853115607285872","0.011107092839665711","0.011107092839665711","0.011107092839665711","0.02586904980125837","0.02586904980125837","0.02586904980125837","0.009042225618031807","0.009042225618031807","0.009042225618031807"
"62","0.009216280974214897","0.009216280974214897","0.009216280974214897","0.012589579564519227","0.012589579564519227","0.012589579564519227","0.027756952986237593","0.027756952986237593","0.027756952986237593","0.011049220571294427","0.011049220571294427","0.011049220571294427","0.025415373471332714","0.025415373471332714","0.025415373471332714","0.008936380530940369","0.008936380530940369","0.008936380530940369"
"63","0.009186365379719064","0.009186365379719064","0.009186365379719064","0.012698408449068666","0.012698408449068666","0.012698408449068666","0.027397577112424187","0.027397577112424187","0.027397577112424187","0.01102850036113523","0.01102850036113523","0.01102850036113523","0.0256734388822224","0.0256734388822224","0.0256734388822224","0.008976106415502727","0.008976106415502727","0.008976106415502727"
"64","0.009177947300486267","0.009177947300486267","0.009177947300486267","0.012795479284250177","0.012795479284250177","0.012795479284250177","0.027098880615085363","0.027098880615085363","0.027098880615085363","0.01099564298056066","0.01099564298056066","0.01099564298056066","0.02580784197198227","0.02580784197198227","0.02580784197198227","0.00895418795698788","0.00895418795698788","0.00895418795698788"
"65","0.009164186369162053","0.009164186369162053","0.009164186369162053","0.012814554400392808","0.012814554400392808","0.012814554400392808","0.02705315436469391","0.02705315436469391","0.02705315436469391","0.010964874003548175","0.010964874003548175","0.010964874003548175","0.025524254015181214","0.025524254015181214","0.025524254015181214","0.008869755183695816","0.008869755183695816","0.008869755183695816"
"66","0.009218007791787386","0.009218007791787386","0.009218007791787386","0.012815738315111957","0.012815738315111957","0.012815738315111957","0.02715107395488303","0.02715107395488303","0.02715107395488303","0.010930767166428268","0.010930767166428268","0.010930767166428268","0.025263329211156815","0.025263329211156815","0.025263329211156815","0.008852891784044914","0.008852891784044914","0.008852891784044914"
"67","0.00923777389107272","0.00923777389107272","0.00923777389107272","0.012830664971261285","0.012830664971261285","0.012830664971261285","0.02716630176291801","0.02716630176291801","0.02716630176291801","0.010894593724515289","0.010894593724515289","0.010894593724515289","0.025540318398270756","0.025540318398270756","0.025540318398270756","0.008867863973136991","0.008867863973136991","0.008867863973136991"
"68","0.009244117652997375","0.009244117652997375","0.009244117652997375","0.013060835364740342","0.013060835364740342","0.013060835364740342","0.0272156717692269","0.0272156717692269","0.0272156717692269","0.01086850554565899","0.01086850554565899","0.01086850554565899","0.025256341032218188","0.025256341032218188","0.025256341032218188","0.008916211270843633","0.008916211270843633","0.008916211270843633"
"69","0.00920669743209146","0.00920669743209146","0.00920669743209146","0.013026760818320327","0.013026760818320327","0.013026760818320327","0.026715176718425937","0.026715176718425937","0.026715176718425937","0.010814196371939033","0.010814196371939033","0.010814196371939033","0.02521103579783812","0.02521103579783812","0.02521103579783812","0.008923679459257983","0.008923679459257983","0.008923679459257983"
"70","0.009213821875164285","0.009213821875164285","0.009213821875164285","0.013042281614616513","0.013042281614616513","0.013042281614616513","0.026773376084747724","0.026773376084747724","0.026773376084747724","0.010781204182421789","0.010781204182421789","0.010781204182421789","0.024940078059444204","0.024940078059444204","0.024940078059444204","0.00894942955346778","0.00894942955346778","0.00894942955346778"
"71","0.009228841605363414","0.009228841605363414","0.009228841605363414","0.013141816016286612","0.013141816016286612","0.013141816016286612","0.02703229378676042","0.02703229378676042","0.02703229378676042","0.010748136963229626","0.010748136963229626","0.010748136963229626","0.02501681965077296","0.02501681965077296","0.02501681965077296","0.0089128192194039","0.0089128192194039","0.0089128192194039"
"72","0.00929296831600368","0.00929296831600368","0.00929296831600368","0.013068703192402609","0.013068703192402609","0.013068703192402609","0.02654169341258239","0.02654169341258239","0.02654169341258239","0.010691323666833341","0.010691323666833341","0.010691323666833341","0.0249419791798573","0.0249419791798573","0.0249419791798573","0.00889618789369706","0.00889618789369706","0.00889618789369706"
"73","0.009256238845409825","0.009256238845409825","0.009256238845409825","0.013144684096914716","0.013144684096914716","0.013144684096914716","0.026426458920468576","0.026426458920468576","0.026426458920468576","0.010661315609468147","0.010661315609468147","0.010661315609468147","0.024779911327641457","0.024779911327641457","0.024779911327641457","0.0089354891970288","0.0089354891970288","0.0089354891970288"
"74","0.009259926242521033","0.009259926242521033","0.009259926242521033","0.01307027749135159","0.01307027749135159","0.01307027749135159","0.026724342766101472","0.026724342766101472","0.026724342766101472","0.010639684071065858","0.010639684071065858","0.010639684071065858","0.024757710081757978","0.024757710081757978","0.024757710081757978","0.008980256388895214","0.008980256388895214","0.008980256388895214"
"75","0.009256287332391366","0.009256287332391366","0.009256287332391366","0.013121010924805887","0.013121010924805887","0.013121010924805887","0.026605715858750045","0.026605715858750045","0.026605715858750045","0.010631428856868297","0.010631428856868297","0.010631428856868297","0.024728725344175473","0.024728725344175473","0.024728725344175473","0.008935957390349358","0.008935957390349358","0.008935957390349358"
"76","0.00933855920447968","0.00933855920447968","0.00933855920447968","0.01316804792440962","0.01316804792440962","0.01316804792440962","0.02683205394714605","0.02683205394714605","0.02683205394714605","0.010607760050334036","0.010607760050334036","0.010607760050334036","0.024734759295824915","0.024734759295824915","0.024734759295824915","0.008997264507343061","0.008997264507343061","0.008997264507343061"
"77","0.009093726199353114","0.009093726199353114","0.009093726199353114","0.013140357870724984","0.013140357870724984","0.013140357870724984","0.026476820406969637","0.026476820406969637","0.026476820406969637","0.010581073554931208","0.010581073554931208","0.010581073554931208","0.024752772093052045","0.024752772093052045","0.024752772093052045","0.009011463145725429","0.009011463145725429","0.009011463145725429"
