"Step","stairs_pose_net_r18 - epoch/test_rotation_loss","stairs_pose_net_r18 - epoch/test_rotation_loss__MIN","stairs_pose_net_r18 - epoch/test_rotation_loss__MAX","pumpkin_pose_net_r18 - epoch/test_rotation_loss","pumpkin_pose_net_r18 - epoch/test_rotation_loss__MIN","pumpkin_pose_net_r18 - epoch/test_rotation_loss__MAX","office_pose_net_r18 - epoch/test_rotation_loss","office_pose_net_r18 - epoch/test_rotation_loss__MIN","office_pose_net_r18 - epoch/test_rotation_loss__MAX","heads_pose_net_r18 - epoch/test_rotation_loss","heads_pose_net_r18 - epoch/test_rotation_loss__MIN","heads_pose_net_r18 - epoch/test_rotation_loss__MAX","fire_pose_net_r18 - epoch/test_rotation_loss","fire_pose_net_r18 - epoch/test_rotation_loss__MIN","fire_pose_net_r18 - epoch/test_rotation_loss__MAX","chess_pose_net_r18 - epoch/test_rotation_loss","chess_pose_net_r18 - epoch/test_rotation_loss__MIN","chess_pose_net_r18 - epoch/test_rotation_loss__MAX"
"19","0.01396218832815066","0.01396218832815066","0.01396218832815066","0.02318636712152511","0.02318636712152511","0.02318636712152511","0.05311539029935375","0.05311539029935375","0.05311539029935375","0.013839222956448793","0.013839222956448793","0.013839222956448793","0.03726130200084299","0.03726130200084299","0.03726130200084299","0.016908182646147907","0.016908182646147907","0.016908182646147907"
"20","0.013936880481196567","0.013936880481196567","0.013936880481196567","0.022984304116107523","0.022984304116107523","0.022984304116107523","0.05258542171213776","0.05258542171213776","0.05258542171213776","0.013813467929139733","0.013813467929139733","0.013813467929139733","0.03712584846653044","0.03712584846653044","0.03712584846653044","0.01677601912524551","0.01677601912524551","0.01677601912524551"
"21","0.013911719317547977","0.013911719317547977","0.013911719317547977","0.022777398233301938","0.022777398233301938","0.022777398233301938","0.05200445547234267","0.05200445547234267","0.05200445547234267","0.013786850031465292","0.013786850031465292","0.013786850031465292","0.03698635403998196","0.03698635403998196","0.03698635403998196","0.016638833447359502","0.016638833447359502","0.016638833447359502"
"22","0.013885806518374011","0.013885806518374011","0.013885806518374011","0.02256513200700283","0.02256513200700283","0.02256513200700283","0.05136565869906917","0.05136565869906917","0.05136565869906917","0.01375962933525443","0.01375962933525443","0.01375962933525443","0.036842553061433136","0.036842553061433136","0.036842553061433136","0.016496527707204223","0.016496527707204223","0.016496527707204223"
"23","0.013860074133845046","0.013860074133845046","0.013860074133845046","0.022347462945617735","0.022347462945617735","0.022347462945617735","0.05066207464551553","0.05066207464551553","0.05066207464551553","0.013731922255828977","0.013731922255828977","0.013731922255828977","0.036694355425424874","0.036694355425424874","0.036694355425424874","0.016348982811905444","0.016348982811905444","0.016348982811905444"
"24","0.01383386377710849","0.01383386377710849","0.01383386377710849","0.022125098621472716","0.022125098621472716","0.022125098621472716","0.04988771310308948","0.04988771310308948","0.04988771310308948","0.013703688280656934","0.013703688280656934","0.013703688280656934","0.036540966015309095","0.036540966015309095","0.036540966015309095","0.016195748350583017","0.016195748350583017","0.016195748350583017"
"25","0.013807457842631266","0.013807457842631266","0.013807457842631266","0.02189743472263217","0.02189743472263217","0.02189743472263217","0.049028224719222635","0.049028224719222635","0.049028224719222635","0.013675125082954764","0.013675125082954764","0.013675125082954764","0.03638167306780815","0.03638167306780815","0.03638167306780815","0.016036379151046276","0.016036379151046276","0.016036379151046276"
"26","0.013781089946860448","0.013781089946860448","0.013781089946860448","0.02166255103657022","0.02166255103657022","0.02166255103657022","0.0480774111347273","0.0480774111347273","0.0480774111347273","0.013646506005898118","0.013646506005898118","0.013646506005898118","0.03621687029954046","0.03621687029954046","0.03621687029954046","0.015871021838393062","0.015871021838393062","0.015871021838393062"
"27","0.01375418360112235","0.01375418360112235","0.01375418360112235","0.021422725752927363","0.021422725752927363","0.021422725752927363","0.047019856865517795","0.047019856865517795","0.047019856865517795","0.013617385178804398","0.013617385178804398","0.013617385178804398","0.0360467794816941","0.0360467794816941","0.0360467794816941","0.015698593284469098","0.015698593284469098","0.015698593284469098"
"28","0.013727144338190556","0.013727144338190556","0.013727144338190556","0.021176893962547183","0.021176893962547183","0.021176893962547183","0.04585101507836953","0.04585101507836953","0.04585101507836953","0.013587842229753733","0.013587842229753733","0.013587842229753733","0.03587020596023649","0.03587020596023649","0.03587020596023649","0.01551914680749178","0.01551914680749178","0.01551914680749178"
"29","0.013699887611437589","0.013699887611437589","0.013699887611437589","0.02092569542583078","0.02092569542583078","0.02092569542583078","0.04456286976346746","0.04456286976346746","0.04456286976346746","0.013558326521888375","0.013558326521888375","0.013558326521888375","0.03568693937268108","0.03568693937268108","0.03568693937268108","0.015332501439843327","0.015332501439843327","0.015332501439843327"
"30","0.013672412984305993","0.013672412984305993","0.013672412984305993","0.020669364894274622","0.020669364894274622","0.020669364894274622","0.043146404495928437","0.043146404495928437","0.043146404495928437","0.013528571464121342","0.013528571464121342","0.013528571464121342","0.035497319069691","0.035497319069691","0.035497319069691","0.015137651760596782","0.015137651760596782","0.015137651760596782"
"31","0.013644161284901202","0.013644161284901202","0.013644161284901202","0.02040709287393838","0.02040709287393838","0.02040709287393838","0.04159350728150457","0.04159350728150457","0.04159350728150457","0.013498595217242837","0.013498595217242837","0.013498595217242837","0.03529991046525538","0.03529991046525538","0.03529991046525538","0.014935612154658884","0.014935612154658884","0.014935612154658884"
"32","0.013615218980703503","0.013615218980703503","0.013615218980703503","0.0201408559223637","0.0201408559223637","0.0201408559223637","0.03990704281022772","0.03990704281022772","0.03990704281022772","0.013468408258631825","0.013468408258631825","0.013468408258631825","0.03509671345818788","0.03509671345818788","0.03509671345818788","0.014725286804605275","0.014725286804605275","0.014725286804605275"
"33","0.013586345448857173","0.013586345448857173","0.013586345448857173","0.019869342795573175","0.019869342795573175","0.019869342795573175","0.038097113894764334","0.038097113894764334","0.038097113894764334","0.01343836565501988","0.01343836565501988","0.01343836565501988","0.03488582419231534","0.03488582419231534","0.03488582419231534","0.014506694104056805","0.014506694104056805","0.014506694104056805"
"34","0.013557417085394263","0.013557417085394263","0.013557417085394263","0.01959516864735633","0.01959516864735633","0.01959516864735633","0.03617192467208952","0.03617192467208952","0.03617192467208952","0.0134080711286515","0.0134080711286515","0.0134080711286515","0.03466578957159072","0.03466578957159072","0.03466578957159072","0.014280011411756277","0.014280011411756277","0.014280011411756277"
"35","0.013527982868254185","0.013527982868254185","0.013527982868254185","0.019316357269417495","0.019316357269417495","0.019316357269417495","0.034177922178059816","0.034177922178059816","0.034177922178059816","0.013377284398302436","0.013377284398302436","0.013377284398302436","0.034438904956914485","0.034438904956914485","0.034438904956914485","0.014045127551071346","0.014045127551071346","0.014045127551071346"
"36","0.013497839740011841","0.013497839740011841","0.013497839740011841","0.01903438672889024","0.01903438672889024","0.01903438672889024","0.032160369446501136","0.032160369446501136","0.032160369446501136","0.013346529798582196","0.013346529798582196","0.013346529798582196","0.0342033066553995","0.0342033066553995","0.0342033066553995","0.01380184490699321","0.01380184490699321","0.01380184490699321"
"37","0.013467190379742533","0.013467190379742533","0.013467190379742533","0.018749853130429983","0.018749853130429983","0.018749853130429983","0.030173416365869343","0.030173416365869343","0.030173416365869343","0.01331576076336205","0.01331576076336205","0.01331576076336205","0.033958907588385046","0.033958907588385046","0.033958907588385046","0.013550709991250187","0.013550709991250187","0.013550709991250187"
"38","0.01343619023100473","0.01343619023100473","0.01343619023100473","0.018463182903360575","0.018463182903360575","0.018463182903360575","0.028277224249904975","0.028277224249904975","0.028277224249904975","0.013284554705023766","0.013284554705023766","0.013284554705023766","0.03370600624475628","0.03370600624475628","0.03370600624475628","0.013291809882503003","0.013291809882503003","0.013291809882503003"
"39","0.013404873869149014","0.013404873869149014","0.013404873869149014","0.01817654096521437","0.01817654096521437","0.01817654096521437","0.026519984909100458","0.026519984909100458","0.026519984909100458","0.013253261568024755","0.013253261568024755","0.013253261568024755","0.0334433849202469","0.0334433849202469","0.0334433849202469","0.013025577471125871","0.013025577471125871","0.013025577471125871"
"40","0.013373151567066088","0.013373151567066088","0.013373151567066088","0.017889807117171586","0.017889807117171586","0.017889807117171586","0.02494157024193555","0.02494157024193555","0.02494157024193555","0.013221511617302895","0.013221511617302895","0.013221511617302895","0.033171310438774526","0.033171310438774526","0.033171310438774526","0.012751567759551108","0.012751567759551108","0.012751567759551108"
"41","0.013340541394427419","0.013340541394427419","0.013340541394427419","0.017602464591618627","0.017602464591618627","0.017602464591618627","0.023567718832055107","0.023567718832055107","0.023567718832055107","0.013189676450565457","0.013189676450565457","0.013189676450565457","0.03288898372557014","0.03288898372557014","0.03288898372557014","0.012471214053221047","0.012471214053221047","0.012471214053221047"
"42","0.01330699521349743","0.01330699521349743","0.01330699521349743","0.017315752105787396","0.017315752105787396","0.017315752105787396","0.022381345712346956","0.022381345712346956","0.022381345712346956","0.013158007059246302","0.013158007059246302","0.013158007059246302","0.03259680268820375","0.03259680268820375","0.03259680268820375","0.012185945583041757","0.012185945583041757","0.012185945583041757"
"43","0.013272879848955199","0.013272879848955199","0.013272879848955199","0.01703190349508077","0.01703190349508077","0.01703190349508077","0.021403140417532995","0.021403140417532995","0.021403140417532995","0.013125733006745577","0.013125733006745577","0.013125733006745577","0.03229661344084889","0.03229661344084889","0.03229661344084889","0.011896293086465448","0.011896293086465448","0.011896293086465448"
"44","0.013238329265732318","0.013238329265732318","0.013238329265732318","0.01675130275543779","0.01675130275543779","0.01675130275543779","0.02056858886498958","0.02056858886498958","0.02056858886498958","0.01309332367964089","0.01309332367964089","0.01309332367964089","0.03198444901499897","0.03198444901499897","0.03198444901499897","0.011603666294831783","0.011603666294831783","0.011603666294831783"
"45","0.013203134411014616","0.013203134411014616","0.013203134411014616","0.016475766722578555","0.016475766722578555","0.016475766722578555","0.019887388887582347","0.019887388887582347","0.019887388887582347","0.013061037054285407","0.013061037054285407","0.013061037054285407","0.031662852270528674","0.031662852270528674","0.031662852270528674","0.011308495537377894","0.011308495537377894","0.011308495537377894"
"46","0.013167784956749529","0.013167784956749529","0.013167784956749529","0.016204323939746246","0.016204323939746246","0.016204323939746246","0.019288399314973503","0.019288399314973503","0.019288399314973503","0.013028244022279978","0.013028244022279978","0.013028244022279978","0.03132961119990796","0.03132961119990796","0.03132961119990796","0.011013831128366292","0.011013831128366292","0.011013831128366292"
"47","0.013131510379025713","0.013131510379025713","0.013131510379025713","0.015939520963001996","0.015939520963001996","0.015939520963001996","0.01876925549004227","0.01876925549004227","0.01876925549004227","0.012995692668482661","0.012995692668482661","0.012995692668482661","0.030986594269052148","0.030986594269052148","0.030986594269052148","0.010719133366364986","0.010719133366364986","0.010719133366364986"
"48","0.013094004068989307","0.013094004068989307","0.013094004068989307","0.015679209667723626","0.015679209667723626","0.015679209667723626","0.018298198498087004","0.018298198498087004","0.018298198498087004","0.012962745735421777","0.012962745735421777","0.012962745735421777","0.030635536299087107","0.030635536299087107","0.030635536299087107","0.010427345463540405","0.010427345463540405","0.010427345463540405"
"49","0.013056153286015615","0.013056153286015615","0.013056153286015615","0.01542519248323515","0.01542519248323515","0.01542519248323515","0.017873353033792228","0.017873353033792228","0.017873353033792228","0.012929465621709824","0.012929465621709824","0.012929465621709824","0.03027295903302729","0.03027295903302729","0.03027295903302729","0.010138850251678377","0.010138850251678377","0.010138850251678377"
"50","0.0130170444608666","0.0130170444608666","0.0130170444608666","0.015180453250650316","0.015180453250650316","0.015180453250650316","0.017497865483164787","0.017497865483164787","0.017497865483164787","0.0128960064612329","0.0128960064612329","0.0128960064612329","0.029900337336584926","0.029900337336584926","0.029900337336584926","0.009855717071332037","0.009855717071332037","0.009855717071332037"
"51","0.012978264829143882","0.012978264829143882","0.012978264829143882","0.014943834830773994","0.014943834830773994","0.014943834830773994","0.017150408180896193","0.017150408180896193","0.017150408180896193","0.012862470699474216","0.012862470699474216","0.012862470699474216","0.029517605318687856","0.029517605318687856","0.029517605318687856","0.009579773875884712","0.009579773875884712","0.009579773875884712"
"52","0.012938019615830854","0.012938019615830854","0.012938019615830854","0.014715905010234565","0.014715905010234565","0.014715905010234565","0.016827706072945148","0.016827706072945148","0.016827706072945148","0.012828771490603685","0.012828771490603685","0.012828771490603685","0.02912797697354108","0.02912797697354108","0.02912797697354108","0.00931101804599166","0.00931101804599166","0.00931101804599166"
"53","0.012897018750663847","0.012897018750663847","0.012897018750663847","0.01449585339287296","0.01449585339287296","0.01449585339287296","0.01654037821572274","0.01654037821572274","0.01654037821572274","0.012794821057468653","0.012794821057468653","0.012794821057468653","0.028728463337756693","0.028728463337756693","0.028728463337756693","0.009052404027897865","0.009052404027897865","0.009052404027897865"
"54","0.012854802480433136","0.012854802480433136","0.012854802480433136","0.01428468435187824","0.01428468435187824","0.01428468435187824","0.016275280708214268","0.016275280708214268","0.016275280708214268","0.01276050927117467","0.01276050927117467","0.01276050927117467","0.028321887482888997","0.028321887482888997","0.028321887482888997","0.00880376499844715","0.00880376499844715","0.00880376499844715"
"55","0.01281209522858262","0.01281209522858262","0.01281209522858262","0.014082968671573326","0.014082968671573326","0.014082968671573326","0.016034291038522497","0.016034291038522497","0.016034291038522497","0.012726437067613006","0.012726437067613006","0.012726437067613006","0.027906639967113733","0.027906639967113733","0.027906639967113733","0.008566388336475939","0.008566388336475939","0.008566388336475939"
"56","0.012768819200573489","0.012768819200573489","0.012768819200573489","0.01389100105734542","0.01389100105734542","0.01389100105734542","0.015832395874895155","0.015832395874895155","0.015832395874895155","0.012692047283053398","0.012692047283053398","0.012692047283053398","0.027485296013765037","0.027485296013765037","0.027485296013765037","0.008340417291037738","0.008340417291037738","0.008340417291037738"
"57","0.012724995758617297","0.012724995758617297","0.012724995758617297","0.013708107871934772","0.013708107871934772","0.013708107871934772","0.01566447748336941","0.01566447748336941","0.01566447748336941","0.012657314073294401","0.012657314073294401","0.012657314073294401","0.02705752314068377","0.02705752314068377","0.02705752314068377","0.008125594060402364","0.008125594060402364","0.008125594060402364"
"58","0.012679695151746273","0.012679695151746273","0.012679695151746273","0.01353331800783053","0.01353331800783053","0.01353331800783053","0.015513571299379691","0.015513571299379691","0.015513571299379691","0.012622794369235635","0.012622794369235635","0.012622794369235635","0.026626943959854543","0.026626943959854543","0.026626943959854543","0.007922193559352309","0.007922193559352309","0.007922193559352309"
"59","0.012633520847884938","0.012633520847884938","0.012633520847884938","0.01336701906984672","0.01336701906984672","0.01336701906984672","0.015392218308988959","0.015392218308988959","0.015392218308988959","0.012587865348905325","0.012587865348905325","0.012587865348905325","0.026192390825599432","0.026192390825599432","0.026192390825599432","0.007731281279120594","0.007731281279120594","0.007731281279120594"
"60","0.012586116674356163","0.012586116674356163","0.012586116674356163","0.01320836751256138","0.01320836751256138","0.01320836751256138","0.015285173081792891","0.015285173081792891","0.015285173081792891","0.01255287416279316","0.01255287416279316","0.01255287416279316","0.025753558846190572","0.025753558846190572","0.025753558846190572","0.007551908202003688","0.007551908202003688","0.007551908202003688"
"61","0.012537040805909783","0.012537040805909783","0.012537040805909783","0.013059869408607483","0.013059869408607483","0.013059869408607483","0.015195257845334709","0.015195257845334709","0.015195257845334709","0.012517753522843122","0.012517753522843122","0.012517753522843122","0.025315495557151735","0.025315495557151735","0.025315495557151735","0.007382782059721649","0.007382782059721649","0.007382782059721649"
"62","0.012487906031310558","0.012487906031310558","0.012487906031310558","0.012918138672830537","0.012918138672830537","0.012918138672830537","0.015121119562536478","0.015121119562536478","0.015121119562536478","0.012482156744226813","0.012482156744226813","0.012482156744226813","0.02487748221028596","0.02487748221028596","0.02487748221028596","0.00722522649448365","0.00722522649448365","0.00722522649448365"
"63","0.012438169971574098","0.012438169971574098","0.012438169971574098","0.012781423050910234","0.012781423050910234","0.012781423050910234","0.0150562803610228","0.0150562803610228","0.0150562803610228","0.012446388602256775","0.012446388602256775","0.012446388602256775","0.024444465117994696","0.024444465117994696","0.024444465117994696","0.007077670132275671","0.007077670132275671","0.007077670132275671"
"64","0.012386123475153","0.012386123475153","0.012386123475153","0.012653803336434066","0.012653803336434066","0.012653803336434066","0.015007184585556388","0.015007184585556388","0.015007184585556388","0.012410929892212152","0.012410929892212152","0.012410929892212152","0.024014216964133084","0.024014216964133084","0.024014216964133084","0.006939815415535122","0.006939815415535122","0.006939815415535122"
"65","0.01233423431403935","0.01233423431403935","0.01233423431403935","0.01253317395457998","0.01253317395457998","0.01253317395457998","0.014977159444242716","0.014977159444242716","0.014977159444242716","0.012375030666589737","0.012375030666589737","0.012375030666589737","0.023584395879879594","0.023584395879879594","0.023584395879879594","0.006810980674345046","0.006810980674345046","0.006810980674345046"
"66","0.012280266848392785","0.012280266848392785","0.012280266848392785","0.012416978424880654","0.012416978424880654","0.012416978424880654","0.014949556643841788","0.014949556643841788","0.014949556643841788","0.012339104199782014","0.012339104199782014","0.012339104199782014","0.023164526792243123","0.023164526792243123","0.023164526792243123","0.006690464855637401","0.006690464855637401","0.006690464855637401"
"67","0.012225885642692447","0.012225885642692447","0.012225885642692447","0.012306918972171843","0.012306918972171843","0.012306918972171843","0.01491316975443624","0.01491316975443624","0.01491316975443624","0.012303262017667294","0.012303262017667294","0.012303262017667294","0.022750836273189634","0.022750836273189634","0.022750836273189634","0.006577176856808364","0.006577176856808364","0.006577176856808364"
"68","0.012170537491329014","0.012170537491329014","0.012170537491329014","0.012202415324281901","0.012202415324281901","0.012202415324281901","0.014886459248373285","0.014886459248373285","0.014886459248373285","0.012266912963241339","0.012266912963241339","0.012266912963241339","0.022347815393004566","0.022347815393004566","0.022347815393004566","0.006471934902947396","0.006471934902947396","0.006471934902947396"
"69","0.012115243938751519","0.012115243938751519","0.012115243938751519","0.012102644686819986","0.012102644686819986","0.012102644686819986","0.014867126737954095","0.014867126737954095","0.014867126737954095","0.0122306898701936","0.0122306898701936","0.0122306898701936","0.021953630552161485","0.021953630552161485","0.021953630552161485","0.006372765637934208","0.006372765637934208","0.006372765637934208"
"70","0.012058397987857461","0.012058397987857461","0.012058397987857461","0.012008519028313458","0.012008519028313458","0.012008519028313458","0.014840221701888368","0.014840221701888368","0.014840221701888368","0.01219422067515552","0.01219422067515552","0.01219422067515552","0.021572034806013107","0.021572034806013107","0.021572034806013107","0.0062802189495414495","0.0062802189495414495","0.0062802189495414495"
"71","0.012000745686236769","0.012000745686236769","0.012000745686236769","0.011916823132196441","0.011916823132196441","0.011916823132196441","0.014821448334259912","0.014821448334259912","0.014821448334259912","0.012157352408394217","0.012157352408394217","0.012157352408394217","0.02120677672792226","0.02120677672792226","0.02120677672792226","0.006194094370584935","0.006194094370584935","0.006194094370584935"
"72","0.011942194949369878","0.011942194949369878","0.011942194949369878","0.011828878603409976","0.011828878603409976","0.011828878603409976","0.014806291204877198","0.014806291204877198","0.014806291204877198","0.01212066225707531","0.01212066225707531","0.01212066225707531","0.020852085202932358","0.020852085202932358","0.020852085202932358","0.006113229726906866","0.006113229726906866","0.006113229726906866"
"73","0.011882819700986147","0.011882819700986147","0.011882819700986147","0.01174617261858657","0.01174617261858657","0.01174617261858657","0.014793459238717332","0.014793459238717332","0.014793459238717332","0.01208320027217269","0.01208320027217269","0.01208320027217269","0.02051391889108345","0.02051391889108345","0.02051391889108345","0.006037346145603806","0.006037346145603806","0.006037346145603806"
"74","0.011822024127468467","0.011822024127468467","0.011822024127468467","0.011667466256767511","0.011667466256767511","0.011667466256767511","0.014782371741603129","0.014782371741603129","0.014782371741603129","0.012046378338709474","0.012046378338709474","0.012046378338709474","0.020187081303447485","0.020187081303447485","0.020187081303447485","0.0059660563711076975","0.0059660563711076975","0.0059660563711076975"
"75","0.011760464403778315","0.011760464403778315","0.011760464403778315","0.011591643618885428","0.011591643618885428","0.011591643618885428","0.014768470398848876","0.014768470398848876","0.014768470398848876","0.012008638819679618","0.012008638819679618","0.012008638819679618","0.019878857594449073","0.019878857594449073","0.019878857594449073","0.005899944342672825","0.005899944342672825","0.005899944342672825"
"76","0.011697720037773252","0.011697720037773252","0.011697720037773252","0.011518185259774327","0.011518185259774327","0.011518185259774327","0.01476378041843418","0.01476378041843418","0.01476378041843418","0.011971274390816689","0.011971274390816689","0.011971274390816689","0.01958570902934298","0.01958570902934298","0.01958570902934298","0.0058382801071275026","0.0058382801071275026","0.0058382801071275026"
"77","0.01163498719688505","0.01163498719688505","0.01163498719688505","0.01144846755778417","0.01144846755778417","0.01144846755778417","0.014767063810722902","0.014767063810722902","0.014767063810722902","0.011933963745832443","0.011933963745832443","0.011933963745832443","0.01930703758262098","0.01930703758262098","0.01930703758262098","0.005779934552265331","0.005779934552265331","0.005779934552265331"
"78","0.011570387694519013","0.011570387694519013","0.011570387694519013","0.011381342599634081","0.011381342599634081","0.011381342599634081","0.014765413128770888","0.014765413128770888","0.014765413128770888","0.01189628941938281","0.01189628941938281","0.01189628941938281","0.0190423569874838","0.0190423569874838","0.0190423569874838","0.005725984083255753","0.005725984083255753","0.005725984083255753"
